,variable,fold,statistical_parity,equal_opportunity,average_odds
0,A1Cresult,0,0.0060289521566747,0.0150685622485379,0.0071159185246636
1,A1Cresult,1,0.0038532096661654,0.0166187317350186,0.0051413376257965
2,A1Cresult,2,0.0029755464815655,0.0112084119093371,0.0084563399611901
3,A1Cresult,3,0.0050019858071763,0.0209308106112137,0.0073738276918116
4,A1Cresult,4,0.0079155916796318,0.0120066194416826,0.0122186353997053
5,A1Cresult,5,0.0041179228771217,0.0161929422337009,0.0088841884065164
6,A1Cresult,6,0.0064796988494887,0.0073634523888769,0.0174951602820389
7,A1Cresult,7,0.000929621648183,0.0191206678536209,0.000477448350399
8,A1Cresult,8,0.0022716957892125,0.0133743791718679,0.0047159833296708
9,A1Cresult,9,0.0020647259723063,0.0128571939481525,0.0068147544740304
10,acarbose,0,0.0048221820373719,0.0928270042194092,0.4913452617627568
11,acarbose,1,0.0096618521777327,0.1062803739550609,0.4892107401892488
12,acarbose,2,0.0066545674531155,0.0490882378359692,0.0126613439787092
13,acarbose,3,0.0102657285757757,0.10748821685224,0.4863168064523893
14,acarbose,4,0.007250755287009,0.0894259818731117,0.0090926640926641
15,acarbose,5,0.0102574474807532,0.1067981296525482,0.4888801140936388
16,acarbose,6,0.0084592289029005,0.4031554808403533,0.1724728730130723
17,acarbose,7,0.0066465369951361,0.1051361306503357,0.4963136652009603
18,acarbose,8,0.006657291861484,0.0998593779222605,0.4934533461805553
19,acarbose,9,0.0054315040345663,0.1098370815878977,0.4849819452947484
20,age,0,0.0035298876598266,0.034952205408123,0.1056467556846832
21,age,1,0.0152909202985496,0.0248572467583715,0.1110650815949583
22,age,2,0.0088130929128727,0.0321573678508759,0.0598423463964308
23,age,3,0.0094715563931072,0.0388049411680176,0.0649688011925216
24,age,4,0.0099227421293803,0.0329232322693984,0.072700527718625
25,age,5,0.0092944031250294,0.0337715974951906,0.0568575994060272
26,age,6,0.0076688173101925,0.0281697209100582,0.0643835716146677
27,age,7,0.0088542008975013,0.0319130483948669,0.0541726901985766
28,age,8,0.0054950813636466,0.0262632470632964,0.0066043475728447
29,age,9,0.0061799990615497,0.0532869715415271,0.0628933053806456
30,chlorpropamide,0,4.006356752717099e-05,0.0270963261708576,0.0070257240674668
31,chlorpropamide,1,0.0006792047016058,0.0074712517176647,0.0066025246995396
32,chlorpropamide,2,0.0016036557674841,0.0414821752951862,0.010528573384319
33,chlorpropamide,3,0.0118881118881118,0.0285801155366373,0.0155953535438714
34,chlorpropamide,4,0.0026820886765568,0.0485458050456794,0.0070137747947096
35,chlorpropamide,5,0.0118632240055827,0.0214546360028404,0.012762908369968
36,chlorpropamide,6,0.0097154753643303,0.0335202999955432,0.0205981911461363
37,chlorpropamide,7,0.0075809786354238,0.0175045061761119,0.0041888804265041
38,chlorpropamide,8,0.007570543702684,0.0193339525187259,0.00740229734021
39,chlorpropamide,9,0.0062154696132596,0.0062318347254589,0.0170819518645605
40,diabetesMed,0,0.0057306590257879,0.0158027264044455,0.0105515093805492
41,diabetesMed,1,0.0030348465415395,0.0333833119569341,0.0158819995544465
42,diabetesMed,2,0.0036022451202144,0.0040734690458239,0.0126113039569337
43,diabetesMed,3,0.0029092744563484,0.0347948115627713,0.010667702670765
44,diabetesMed,4,0.0042099653610445,0.0217958966160405,0.0081813220351402
45,diabetesMed,5,0.0078726848734058,0.0082899556583767,0.0109916655772108
46,diabetesMed,6,0.0102941176470587,0.0344383238245131,0.0201725339839665
47,diabetesMed,7,0.0010579211848718,0.0129784259644084,0.0005238456510958
48,diabetesMed,8,0.0033610424134136,0.0038077287633324,0.0052909515744719
49,diabetesMed,9,0.0065454545454545,0.0388988476312419,0.0171753967685491
50,gender,0,0.002596406851726,0.0060640911704741,0.0139573272312069
51,gender,1,0.0021082251270815,0.0111393272554887,0.0101090862616985
52,gender,2,0.0102878982670256,0.0039034095205962,0.022742089103263
53,gender,3,0.0001935336479346,0.015450678750151,0.0057771730312436
54,gender,4,0.002531752149594,0.0307874997641,6.90660184698988e-05
55,gender,5,0.0002429518504347,0.0418793707692554,0.0029149408124992
56,gender,6,0.00045813916959,0.0300190236836134,0.0077442587826771
57,gender,7,0.0015663996369792,0.0039574497792206,0.0008458814692943
