,variable,fold,statistical_parity,equal_opportunity,average_odds
0,A1Cresult,0,0.0048612587107453,0.0154349274819785,0.0074884690032632
1,A1Cresult,1,0.001380280104744,0.0157103568543695,0.0037377697477629
2,A1Cresult,2,0.0034383896524786,0.011250515195699,0.0048654243043019
3,A1Cresult,3,0.0040809405998019,0.0156743018883078,0.0069191728117891
4,A1Cresult,4,0.007737464781919,0.0141338031602723,0.0121097329330824
5,A1Cresult,5,0.0035449494596461,0.0165273895023604,0.0141854001004778
6,A1Cresult,6,0.0064796988494887,0.0054054858089615,0.0132712382412408
7,A1Cresult,7,0.0020735731929327,0.0198908036262705,0.0011745204743931
8,A1Cresult,8,0.0031847119887805,0.0152325179029454,0.0110433751021547
9,A1Cresult,9,0.0010074870014497,0.0106865109669104,0.0097392839413835
10,acarbose,0,0.0054249547920434,0.0946353224834237,0.4940159045725646
11,acarbose,1,0.0132850467443826,0.1111113000439274,0.4899136712594831
12,acarbose,2,0.0048396854204476,0.0496931985135252,0.0086626746506985
13,acarbose,3,0.0084541294153446,0.105676617691809,0.4873241973708465
14,acarbose,4,0.007250755287009,0.0894259818731117,0.0090926640926641
15,acarbose,5,0.0138777230621954,0.1092116467068431,0.4841572252955835
16,acarbose,6,0.0084592289029005,0.4019470195685103,0.1716280113086925
17,acarbose,7,0.0060423063592146,0.1045319000144142,0.4966487865463276
18,acarbose,8,0.007262500212528,0.0992541695712165,0.4902482179754271
19,acarbose,9,0.0054315040345663,0.1122510833810384,0.4897679999093358
20,age,0,0.0063089634975076,0.0394207526282141,0.1045195083336481
21,age,1,0.015495385392867,0.028212781118903,0.1087550715253053
22,age,2,0.0052137873595123,0.0314097505997294,0.0561589108159621
23,age,3,0.0064949847381262,0.0390171159950245,0.0656206280109973
24,age,4,0.00940564261638,0.0362926109410148,0.0728298824445921
25,age,5,0.0098049416721163,0.0336740047500849,0.0605748135566753
26,age,6,0.0146263869437571,0.018631106599189,0.0661328268461144
27,age,7,0.006684356469772,0.0278934742092302,0.0529338119913407
28,age,8,0.0062496967874359,0.0269280803853783,0.010490180663199
29,age,9,0.0048231214173046,0.0516352739607254,0.0591575681043429
30,chlorpropamide,0,0.0056348162100855,0.0450010046738731,0.0875936413422404
31,chlorpropamide,1,0.0136679505396358,0.0567746728548017,0.1475077419832751
32,chlorpropamide,2,0.0049931096000168,0.047976847295611,0.0894292826508115
33,chlorpropamide,3,0.0087148398720583,0.0321970821115961,0.092204962181799
34,chlorpropamide,4,0.0075164450557922,0.0311535048288996,0.0897208553332254
35,chlorpropamide,5,0.0120290192938843,0.0167051822026762,0.013179433412647
36,chlorpropamide,6,0.0089281772324843,0.0546513477218338,0.1050259273941962
37,chlorpropamide,7,0.0062342850939562,0.0463905281584319,0.08566997812884
38,chlorpropamide,8,0.0074993961186325,0.0609756351174426,0.1701248275348199
39,chlorpropamide,9,0.0056495824210333,0.0518694020343933,0.0107607817606965
40,diabetesMed,0,0.002561430928193,0.0226621516019797,0.0022158605892182
41,diabetesMed,1,0.0031019434888864,0.026332971181861,0.0050052879051933
42,diabetesMed,2,0.0029111166959873,0.0009948060651754,0.0054968516763566
43,diabetesMed,3,0.0007709993316157,0.0326565364380385,0.0094715304219611
44,diabetesMed,4,0.0086330935251798,0.0262190247801757,0.0106177195816682
45,diabetesMed,5,0.0078145838780302,0.0097900177208035,0.0142615648860032
46,diabetesMed,6,0.0102941176470587,0.0359089120598072,0.0172969675845242
47,diabetesMed,7,0.0017757962746062,0.0122605508746741,0.0009228879495794
48,diabetesMed,8,0.0040773747916371,0.004524061141556,0.0091371054206257
49,diabetesMed,9,0.0019513444302176,0.0333111395646607,0.0071474227511957
50,gender,0,0.0009961605706285,0.0071996561358262,0.0057107994534291
51,gender,1,0.0068154330210197,0.0133985547332702,0.0018368328534826
52,gender,2,0.0068236950337694,0.0027486751095107,0.0151423271487168
53,gender,3,0.0039958150167559,0.0164794628786456,0.0185438279320142
54,gender,4,0.0049415621084966,0.0331973097230025,0.0014175684901186
55,gender,5,0.0073423831685286,0.03199253977791,0.0028229024359166
56,gender,6,0.0052838717559383,0.0324973384295861,0.0006401363759998
57,gender,7,0.0020856240291812,0.007609473445381,0.0011767230587646
58,gender,8,0.0038209415641322,0.0174878185578574,0.0119202652320825
59,gender,9,0.0006904487917145,0.0255466052934407,0.0026345106249757
60,glipizide,0,0.0058398657873522,0.0421966026749205,0.0065355954422919
61,glipizide,1,0.0188640954896184,0.0536205478147388,0.0123881397271887
62,glipizide,2,0.0051727933329378,0.0364479561442844,0.1299421280651108
63,glipizide,3,0.0061762570675412,0.1162173150199412,0.0137195398565372
64,glipizide,4,0.0049979396359405,0.0463093351810181,0.0081953205308145
65,glipizide,5,0.0148158000915616,0.054990747530826,0.1340387481957013
66,glipizide,6,0.0049806643893706,0.050539981673115,0.0189191764636319
67,glipizide,7,0.0064819634162795,0.0319086588554911,0.0035978716353919
68,glipizide,8,0.0077940945457347,0.0875207825019729,0.1304884976776737
69,glipizide,9,0.0058272582226412,0.0534183002017909,0.1308628206294836
70,metformin,0,0.0043097443764303,0.0532192010770701,0.2497252749057572
71,metformin,1,0.0101419187825321,0.0334442314517106,0.0087293817699549
72,metformin,2,0.005523521019,0.0512606527596539,0.1303445165830032
73,metformin,3,0.0078822206571628,0.0445085782191589,0.1319443346150199
74,metformin,4,0.0047893503554474,0.0204204480316403,0.0085029798743378
75,metformin,5,0.0103490920061917,0.0362423638290583,0.1284709882469755
76,metformin,6,0.0077655207183628,0.0307570990599878,0.0157308068770101
77,metformin,7,0.0034222393298098,0.0274137199396296,0.00188276671395
78,metformin,8,0.0074551518897723,0.0321782088900451,0.0106660668395337
79,metformin,9,0.008157936628775,0.0588777825721721,0.0070983076015707
80,miglitol,0,0.0054260454544463,0.0946543484831188,0.4940153186392989
81,miglitol,1,0.0132610006027727,0.1109101868595539,0.4899278081409576
82,miglitol,7,0.0060386473429951,0.2294685990338164,0.00334672021419
83,miglitol,8,0.0072376357056694,0.0989143546441495,0.4902608487828195
84,race,0,0.0048818655306935,0.0385196338873296,0.0062487857028819
85,race,1,0.0089127884202405,0.0311082386498309,0.0078104815359561
86,race,2,0.0041911725049262,0.0419958636652349,0.0092611735064479
87,race,3,0.0094874933000053,0.0402281331517738,0.0139044309590196
88,race,4,0.0053546026157712,0.0204429832616169,0.0086511448004343
89,race,5,0.014517123127011,0.0496731896847729,0.110807467515497
90,race,6,0.0083267473143219,0.0193288745192245,0.0160700697952647
91,race,7,0.0055515761175732,0.0493985829143504,0.1017528293946534
92,race,8,0.0047881207610042,0.0471291919818851,0.1046665240030324
93,race,9,0.0044856340411017,0.040121327531025,0.0093261944237535
94,rosiglitazone,0,0.0056188776840197,0.0801467818909401,0.1282905978674275
95,rosiglitazone,1,0.0138287587238676,0.0846054499420076,0.1304838420333746
96,rosiglitazone,2,0.0049895759284936,0.1279572351278211,0.1296300546366044
97,rosiglitazone,3,0.0088395508284909,0.0443618404515158,0.1715614672295455
98,rosiglitazone,4,0.0074968350117067,0.0812701117677229,0.2502413128287494
99,rosiglitazone,5,0.0094330305993824,0.0606658864864488,0.2450418267140162
100,rosiglitazone,6,0.0149344064213882,0.0410491025547113,0.1575836454858453
101,rosiglitazone,7,0.0062571621927825,0.0772129717223381,0.250109009279897
102,rosiglitazone,8,0.0049694721086933,0.0711293465931093,0.1479207799113953
103,rosiglitazone,9,0.0056039704836554,0.0600578823839888,0.2503507043392337
