,variable,fold,statistical_parity,equal_opportunity,average_odds
0,A1Cresult,0,0.0049832120341996,0.0146039152488365,0.0075995360134738
1,A1Cresult,1,0.0042896533584883,0.0153351622633156,0.0131541695761387
2,A1Cresult,2,0.0032202902655764,0.0118088950575391,0.0103850368022928
3,A1Cresult,3,0.0016877174641902,0.0124032904056459,0.0049938264443482
4,A1Cresult,4,0.0017277160099128,0.0113899139300931,0.0084632275696248
5,A1Cresult,5,0.002462458543402,0.015331186411365,0.0031438812016539
6,A1Cresult,6,0.0052791705694732,0.0050323016287463,0.0119171522474001
7,A1Cresult,7,0.0024310009564062,0.0237020643819757,0.0068710180503487
8,A1Cresult,8,0.0030297775334233,0.0213229488553237,0.0253988813382711
9,A1Cresult,9,0.0056385208641043,0.0099866607231518,0.0087740316460135
10,acarbose,0,0.0066305003013863,0.0958408679927667,0.4933532140490391
11,acarbose,1,0.0060386576110829,0.1002417163439779,0.485794149976577
12,acarbose,2,0.0042347247428916,0.0502981591910811,0.0083300066533599
13,acarbose,3,0.010869594962586,0.1044688849181884,0.4780063644698838
14,acarbose,4,0.0102719033232628,0.091238670694864,0.0208590733590733
15,acarbose,5,0.0048270341085897,0.1025744748075321,0.4946074678778445
16,acarbose,6,0.0054380757232932,0.4061766340199607,0.1719079095043199
17,acarbose,7,0.0048338450873717,0.1021149774707283,0.4945866659198526
18,acarbose,8,0.007262500212528,0.0968333361670405,0.484506266688034
19,acarbose,9,0.0072420053794218,0.1140615847258937,0.4887503605197414
20,age,0,0.0062092984236074,0.0388065187944133,0.1039310529243995
21,age,1,0.005499690523965,0.0356155794868291,0.1063562685481478
22,age,2,0.0042009352160995,0.0283753474351888,0.0656331033341626
23,age,3,0.0119078976358816,0.0410098373859144,0.0677381573667358
24,age,4,0.0134510215428465,0.0318289252954153,0.0798088528276383
25,age,5,0.0075856710252789,0.0314536036309982,0.0561317880462402
26,age,6,0.00530000109688,0.0325491707991382,0.0641598561536122
27,age,7,0.0072054606461475,0.0236629192426469,0.0549726140547332
28,age,8,0.0106698979336494,0.0335884225148308,0.0178675537588864
29,age,9,0.0069989356529689,0.0567794760828039,0.0601408081132333
30,chlorpropamide,0,0.003518916681134,0.0291996634660327,0.0014868450102489
31,chlorpropamide,1,0.0034903574943635,0.0005219813910489,0.010458166055181
32,chlorpropamide,2,0.0011211398728429,0.0401197774750227,0.0058521048395825
33,chlorpropamide,3,0.002553967771359,0.0200364852538764,0.010263078068443
34,chlorpropamide,4,0.0061185147933953,0.0464839493755763,0.0196707103490411
35,chlorpropamide,5,0.0046235524499601,0.0063635329597191,0.0005807923230006
36,chlorpropamide,6,0.000964544244886,0.0317089941363349,0.0014236349852788
37,chlorpropamide,7,0.0055134390075809,0.0209504055558501,0.0062888395862997
38,chlorpropamide,8,0.0028264254070921,0.0158927962902332,0.018602277918274
39,chlorpropamide,9,0.0028573485899818,0.0056361446414076,0.0097792706488358
40,diabetesMed,0,0.001128766171746,0.0212294868455327,0.0030007899455762
41,diabetesMed,1,0.0029677495941925,0.0218477983168988,0.0141750237051226
42,diabetesMed,2,0.005057803468208,0.0069741140990198,0.0098628781187554
43,diabetesMed,3,0.0055855850858775,0.0312310196882168,0.0136868881690485
44,diabetesMed,4,0.0033839594990674,0.0152144950706101,0.019306696446779
45,diabetesMed,5,0.0057678442682047,0.0089528351965266,0.0065246393729676
46,diabetesMed,6,0.0066176470588235,0.0307618532362778,0.0181029975601255
47,diabetesMed,7,0.005743000717875,0.0183435976876865,0.006364724660814
48,diabetesMed,8,0.0040773747916371,0.0016478368396395,0.0045327500303803
49,diabetesMed,9,0.0082663252240716,0.0354929577464788,0.0197701137557585
50,gender,0,0.0033602267644819,0.0095637223296797,0.0044087161200958
51,gender,1,0.0046317067185882,0.0040973907084188,0.0126014537767839
52,gender,2,0.0039877603969726,0.0080627803212314,0.0091956239699849
53,gender,3,0.0034894262236637,0.0211912068787388,0.0094785740841487
54,gender,4,0.0061972763340694,0.0295521092369757,0.0094176824112852
55,gender,5,0.004376042910825,0.0434840168233244,0.0067482134901417
56,gender,6,0.0033247814021676,0.0214103705255074,0.0002183675560678
57,gender,7,0.0050875263975426,0.0029146377646299,0.0086126809990324
58,gender,8,0.0013977985767869,0.0105601710660075,0.0203190032072064
59,gender,9,0.0017261219792864,0.031415420023015,0.0066488300026991
60,glipizide,0,0.0124509377516997,0.0411701106603413,0.0155542640600124
61,glipizide,1,0.0036730894809403,0.0387712758412444,0.0134918078359969
62,glipizide,2,0.0026076179705571,0.0389103677719953,0.1281613065137336
63,glipizide,3,0.0058940521217558,0.1157240867934942,0.0147581455177009
64,glipizide,4,0.0104364358840901,0.0479472425508324,0.0293659774484135
65,glipizide,5,0.0086239658072934,0.0657248136533436,0.1269387576337274
66,glipizide,6,0.0030770309744885,0.0509000643242824,0.0174398131715345
67,glipizide,7,0.005310157549824,0.0236922541995418,0.0029821545650104
