,variable,fold,statistical_parity,equal_opportunity,average_odds
61,glipizide,3,0.0129169240266532,0.1151108204423892,0.0243785851031501
62,glipizide,4,0.0037017725264159,0.0463093351810181,0.0047742339390396
63,glipizide,5,0.0047576425686105,0.0590993364492241,0.128734826425365
64,glipizide,6,0.0069741995851154,0.0488035337132136,0.0118658020814105
65,glipizide,7,0.0043183501131887,0.0297450455524003,0.0024126846325935
66,glipizide,8,0.0038970472728673,0.0868296694799127,0.1261397072232809
67,glipizide,9,0.0071222044943393,0.0541012513694498,0.1312495484469595
68,metformin,0,0.0030703279132049,0.0533372269493606,0.2487007425427589
69,metformin,1,0.0083849958229916,0.0339920296976523,0.0046876696374029
70,metformin,2,0.00414264076425,0.0512606527596539,0.1281005348574843
71,metformin,3,0.0137910358373691,0.0462800826481544,0.1391078453452179
72,metformin,4,0.0044887623942922,0.0221832423892983,0.0038184214376963
73,metformin,5,0.0077551462982124,0.0362605749205204,0.1262692257656634
74,metformin,6,0.006245815718284,0.029497089857627,0.0101881274278417
75,metformin,7,0.0043598728347948,0.0287815303865347,0.0024370383534738
76,metformin,8,0.0023794833026051,0.0373822332794194,0.0013393507798292
77,metformin,9,0.0089272771975875,0.0596546141816999,0.0066588633976673
78,miglitol,0,0.0054260454544463,0.0946543484831188,0.4940153186392989
79,miglitol,1,0.0102471368294153,0.1091018685955395,0.494314381270903
80,miglitol,7,0.0066425120772947,0.2288647342995169,0.003681392235609
81,miglitol,8,0.0036188178528346,0.097708082026538,0.4980026631158455
82,race,0,0.0048818655306935,0.0385196338873296,0.0062487857028819
83,race,1,0.0090415370785922,0.0303731062700642,0.0050144492154119
84,race,2,0.0028132871664086,0.0419958636652349,0.0050197501490043
85,race,3,0.0135535618571505,0.0402281331517738,0.0247819027815357
86,race,4,0.0053966203346716,0.0214182956567398,0.0058465142407095
87,race,5,0.0069478271961906,0.0457119954657727,0.1061390823357646
88,race,6,0.0090149992498896,0.0204648377562684,0.0136021434394989
89,race,7,0.0062393113702076,0.0498407687501647,0.1020004104387733
90,race,8,0.0028004831446112,0.0470323484709209,0.1007346365217163
91,race,9,0.0048550578938992,0.0415090580992558,0.0108455748613912
92,rosiglitazone,0,0.004707627148458,0.0752534236807166,0.1387604757377156
93,rosiglitazone,1,0.0106858590138977,0.0846072788397707,0.1280817814376895
94,rosiglitazone,2,0.0037421819463702,0.1279572351278211,0.1276684450442709
95,rosiglitazone,3,0.0126279297549871,0.0443618404515158,0.1754414997593915
96,rosiglitazone,4,0.0062473625097556,0.0812701117677229,0.2501701132295754
97,rosiglitazone,5,0.0074848049707345,0.0528799786871285,0.2503328268713987
98,rosiglitazone,6,0.0098449259229435,0.0451514462865497,0.1399591696496533
99,rosiglitazone,7,0.0068828784120607,0.0771918506454632,0.2501199102078867
100,rosiglitazone,8,0.0037384550670457,0.0652852377648989,0.1260644977065946
101,rosiglitazone,9,0.0068492972578011,0.0600199206458928,0.2503717377001306
