,variable,fold,statistical_parity,equal_opportunity,average_odds
0,A1Cresult,0,0.0059183297293728,0.018009591337213,0.0087575446866658
1,A1Cresult,1,0.0030632291483798,0.0144335785576937,0.006263371518276
2,A1Cresult,2,0.0012563516553263,0.0105139305178063,0.0055651211221377
3,A1Cresult,3,0.0035939045663572,0.0183419292138325,0.0149912145128701
4,A1Cresult,4,0.0049622392472645,0.0119435836894742,0.0142794199806767
5,A1Cresult,5,0.0023360217461785,0.0149397884265427,0.0045347056034777
6,A1Cresult,6,0.0037004550644286,0.0058191578588616,0.0100129271021731
7,A1Cresult,7,0.0021213471392581,0.0240748389728719,0.0087978900948087
8,A1Cresult,8,0.0008257723702954,0.0155474161717958,0.0047456760563428
9,A1Cresult,9,0.0056802953382618,0.0081957745296283,0.0031730264904463
10,acarbose,0,0.0084388185654008,0.0952380952380952,0.4863552021206097
11,acarbose,1,0.0054347918499746,0.1032610451495195,0.4942702487492572
12,acarbose,2,0.0090744101633394,0.0454584737706335,0.0109913506320691
13,acarbose,3,0.0102657285757757,0.103865018531378,0.4783421614427028
14,acarbose,4,0.0078549848942598,0.0924471299093655,0.0169884169884169
15,acarbose,5,0.0066371718993108,0.1019710955439584,0.4881750852401845
16,acarbose,6,0.0048338450873717,0.4055724033840392,0.1709500550981896
17,acarbose,7,0.0042296144514502,0.1003022855629639,0.4921894239480104
18,acarbose,8,0.0036312501062639,0.0968333361670405,0.4951241089877135
19,acarbose,9,0.0036210026897108,0.1140615847258937,0.4979647212208112
20,age,0,0.0074786453248062,0.0390262331803228,0.109632771049736
21,age,1,0.0072805018332811,0.0344678239514678,0.1037646990179773
22,age,2,0.0059562352473504,0.0328549740193342,0.0649813482819057
23,age,3,0.0114010819303089,0.0396536106284626,0.0683598040072858
24,age,4,0.0155462894764731,0.0349210452468743,0.0790333225371961
25,age,5,0.0070596527804816,0.0274882011806071,0.0607271643310488
26,age,6,0.0072223677101269,0.0350584463308023,0.0615102899218126
27,age,7,0.0056337813410738,0.023400828301169,0.0555501594340436
28,age,8,0.0074584036799155,0.0333251570541905,0.0135165175433083
29,age,9,0.0069077470585651,0.0550451643148512,0.0534458450525968
30,chlorpropamide,0,0.0057302800090185,0.0346198440115461,0.1671533510938469
31,chlorpropamide,1,0.0023244412584612,0.0427278486623173,0.1664825832390934
32,chlorpropamide,2,0.0077555453803266,0.0407739009064338,0.1649048679077425
33,chlorpropamide,3,0.0067489143446456,0.0430421221458802,0.1652031144391898
34,chlorpropamide,4,0.0057616022333449,0.0456033847159162,0.1697001304864867
35,chlorpropamide,5,0.0161654135338346,0.0448308270676691,0.0255018823776454
36,chlorpropamide,6,0.0051937980689234,0.0405603710428575,0.1718183278890815
37,chlorpropamide,7,0.0045298789029993,0.0403026866850747,0.1698969899277071
38,chlorpropamide,8,0.0038720509875871,0.0474494478617678,0.1685869419474505
39,chlorpropamide,9,0.00252439457986,0.0107020108244775,0.001447963800905
40,diabetesMed,0,0.0055244421290266,0.0174416080576539,0.0141010846812061
41,diabetesMed,1,0.002242586432481,0.0254736141254559,0.0044200508607809
42,diabetesMed,2,0.0021466867722207,0.0040629974030326,0.0082812589953701
43,diabetesMed,3,0.0062983434607885,0.0305182613133059,0.0140856122519831
44,diabetesMed,4,0.0049293898214761,0.0181987743138822,0.0172419886451224
45,diabetesMed,5,0.0035468016722522,0.0140577999265815,0.0119297127714074
46,diabetesMed,6,0.0018025772181782,0.0274173716309266,0.0125814347729649
47,diabetesMed,7,0.0050251256281407,0.0161899724184834,0.0091380686352753
