,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.015885417133378155,0.04103806927130628,0.21905690389243657
1,age,1,0.02056127290937475,0.050351263039015506,0.22673351815375187
2,age,2,0.01049622250205594,0.03315944393746869,0.23993412342948273
3,age,3,0.007839940770868857,0.03119471959629298,0.23874684803397972
4,age,4,0.015847736685351305,0.0349932558446308,0.18457771371543485
5,age,5,0.013057603642119657,0.04604330709490793,0.24009749169102584
6,age,6,0.019134864829955252,0.042808135885201576,0.21563709810654658
7,age,7,0.012191308560061597,0.04348317075706183,0.17184777892025688
8,age,8,0.015163808080568688,0.044394449484728926,0.20551652024940267
9,age,9,0.015164278795536277,0.04912428119507356,0.25445659994182956
10,c,0,0.015584283840454368,0.1657042018856536,0.008273619228850034
11,c,1,0.009403477748003567,0.033635993990559866,0.1678554437792744
12,c,2,0.0058340304614104,0.034661414756768205,0.24904654381584995
13,c,3,0.0038711661342044333,0.0189809347875643,0.16678194232414642
14,c,4,0.01364605602608495,0.04014998019244205,0.25034220529471857
15,c,5,0.005737995991279,0.032577707038916374,0.24786099200808356
16,c,6,0.012356151229913324,0.042422603059251704,0.2478473797566418
17,c,7,0.007371138111549275,0.03319946828607842,0.24997281351454645
18,c,8,0.0102989274478229,0.04525022754826144,0.29619356255406826
19,c,9,0.00156296717220125,0.03885463524018895,0.010565758878317701
20,race,0,0.027826025128314568,0.04120470794254567,0.17839120496097496
21,race,1,0.010183440578900534,0.10415656004391725,0.08676287016327666
22,race,2,0.008272535442809951,0.04697135132282987,0.09111109124826249
23,race,3,0.0051668968976462505,0.027835299763771134,0.08507428383337588
24,race,4,0.022322050471934182,0.0447620466315147,0.09341213866303118
25,race,5,0.008766714860926084,0.04365273401158631,0.08628573858491943
26,race,6,0.011545212579247434,0.025392433018417915,0.0947296587394294
27,race,7,0.0068464366915327165,0.02212406324891435,0.09021995909311799
28,race,8,0.06043785191223718,0.06064780092986258,0.19437162539562794
29,race,9,0.012001320438682033,0.026659200600671618,0.09044351665922394
30,score,0,0.010625114538770632,0.023553770008666403,0.005610900669270767
31,score,1,0.007720664119137866,0.03263555745084643,0.004044991785519995
32,score,2,0.003137695394440067,0.023452486669299267,0.014485087351829634
33,score,3,0.004584278938570767,0.025545055369031667,0.0024637276474556665
34,score,4,0.0066048442951002,0.016950847390893534,0.0035217515354704332
35,score,5,0.0077084009175793005,0.029596531568239534,0.0041978175770274
36,score,6,0.007827553359575834,0.0261888961214201,0.019504230744968768
37,score,7,0.005862223774322734,0.009473288124642867,0.012088910940107266
38,score,8,0.010943429578271635,0.02617657891674997,0.0058677787708215
39,score,9,0.010220500313694666,0.0291828390364338,0.012674237549387965
40,sex,0,0.015862524785195,0.0170890940998286,0.0083333333333333
41,sex,1,0.0007935334801111,0.0245372999634352,0.0002594511353079
42,sex,2,0.0041230008792566,0.0189951126003025,0.0096680912172933
43,sex,3,0.0066755674232309,0.022453091147478,0.003486750348675
44,sex,4,0.0051804852546278,0.0227299731470259,0.0027936706597532
45,sex,5,0.008220695948313,0.0411971744922152,0.0044017030044732
46,sex,6,0.0041846837824357,0.035429406289397,0.0195000720062475
47,sex,7,0.0050277485506797,0.0146644385302552,0.0091802229064241
48,sex,8,0.011573753947934,0.0161804556242874,0.0060778106810987
49,sex,9,0.0035956225208373,0.0100868687100512,0.0087231907688448
50,v,0,0.004653954053119867,0.026543598500972834,0.0024558500088446
51,v,1,0.0099562600692556,0.04592387835826473,0.005584228168035633
52,v,2,0.0061146646236414,0.0270091308882934,0.015552710017819367
53,v,3,0.0080733092546049,0.036640616394057766,0.0043492214438563
54,v,4,0.009217429316928366,0.019744401652097135,0.004914294402982334
55,v,5,0.013182333760173,0.0487986345184639,0.007306662224279632
56,v,6,0.011342226248801768,0.03267842969306604,0.026470932031815202
57,v,7,0.003728276580721833,0.008525671465182967,0.0086672900269886
58,v,8,0.011217969761660068,0.031133059188094333,0.006099813559292867
59,v,9,0.0070961345561166,0.027869776530211537,0.011412466440779067
