,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.017006787348709442,0.04461918617031363,0.22404968338518616
1,age,1,0.014983839599816001,0.051432772869317085,0.2538676157524037
2,age,2,0.013614017347623042,0.03850421492213962,0.2310217583047364
3,age,3,0.011359609495505917,0.03989776144708359,0.25615709001438614
4,age,4,0.01296610522235769,0.04629212943855979,0.26942532325464563
5,age,5,0.019321645916849914,0.05034956481890399,0.21417670545998216
6,age,6,0.018895969795792826,0.04760008788827226,0.1947688355528746
7,age,7,0.014182999341258468,0.037911423782266675,0.22456683290981555
8,age,8,0.012198331135041492,0.04302275916972429,0.19747690203295923
9,age,9,0.011276659214805904,0.05014289845418964,0.2160957933128456
10,c,0,0.01779502066207295,0.05111206017670258,0.24318288709941663
11,c,1,0.0001356494568565,0.0313350245338415,0.0291870800153932
12,c,2,0.008836001152792225,0.03467964993860302,0.24891947382576118
13,c,3,0.009444746204605638,0.22433738628692446,0.29996357182551503
14,c,4,0.006316328115323025,0.030194131862106975,0.2483750944994893
15,c,5,0.005241823358182736,0.0432344599738401,0.1640722659766581
16,c,6,0.009955112957070574,0.0515702956226822,0.2478510039287565
17,c,7,0.0068146455842253,0.019763914105035304,0.1693711921418861
18,c,8,0.012829799298029776,0.0443020814202603,0.25136508055607365
19,c,9,0.009031604172515601,0.03845574800764677,0.24708271895135034
20,race,0,0.010125077199371333,0.04487433730770884,0.09324722713571282
21,race,1,0.09025088089636475,0.09848564195955233,0.2156067235531293
22,race,2,0.009896226975703167,0.06125006824665725,0.08666444534674765
23,race,3,0.00839628574944995,0.032304854469226735,0.086322705390092
24,race,4,0.0073384351687056995,0.027282685768519315,0.17020801721561776
25,race,5,0.01036061439996825,0.03859385081621605,0.1667646982896571
26,race,6,0.0070258880710266,0.06167762268270576,0.0845774247556018
27,race,7,0.02441593280368957,0.05023136377873657,0.10533700075080786
28,race,8,0.008105999130625341,0.031530350766038565,0.16727414755985268
29,race,9,0.009245478633323935,0.027077934322947136,0.1693457368038351
30,score,0,0.010667283534050533,0.024592426712629817,0.0201604807685826
31,score,1,0.0114648516597369,0.013561151193631467,0.02258522184985805
32,score,2,0.005163608654066999,0.024420577745924366,0.0027487415446721167
33,score,3,0.007639409843597366,0.022347593275671446,0.003984774759943283
34,score,4,0.010546339365201616,0.031167659324813832,0.17215058484785176
35,score,5,0.010785824577744635,0.027167180737481065,0.005720475439759567
36,score,6,0.005053292539765933,0.020714268070389952,0.00278620858977115
37,score,7,0.008714468499130117,0.024254938253007088,0.012412002816351034
38,score,8,0.009382177439724899,0.021199768641947933,0.004925927107960583
39,score,9,0.01081781892086865,0.02430138914126675,0.016323679437749233
40,sex,0,0.0096218913407535,0.0212032490686838,0.0166380914346691
41,sex,1,0.0163236337828247,0.0205396014957152,0.0269684258262002
42,sex,2,0.0021251231016431,0.0402736743896751,0.0013151267558341
43,sex,3,0.0098522167487684,0.0328611204601779,0.0051736881005173
44,sex,4,0.0118715083798882,0.0045649284161741,0.0147425249169435
45,sex,5,0.0088040414393967,0.0303962123708069,0.0047754849471333
46,sex,6,0.0069854392605838,0.0268595713058219,0.0033244480965217
47,sex,7,0.0040540954012789,0.0077257289722485,0.0090330516751921
48,sex,8,0.0004354417314453,0.0019191691126665,0.0002377008955956
49,sex,9,0.0035618681976682,0.0325058997569651,0.0087485598058931
50,v,0,0.012097484171940601,0.05848455275147137,0.010271203800970467
51,v,1,0.013053947358931834,0.020443954403720967,0.04000198865369347
52,v,2,0.002773925228884267,0.0324351115096225,0.0016613733159969001
53,v,3,0.0169404353003316,0.04072297606444757,0.0091839278732754
54,v,4,0.008199600932360534,0.023969887116141467,0.014082159706997633
55,v,5,0.005820305415941367,0.03840272029777477,0.0034378645763693664
56,v,6,0.005804094549631933,0.02882038083696893,0.0032639178853402
57,v,7,0.006725102642283601,0.024298305194431102,0.010293509918138365
58,v,8,0.0090437364258182,0.02347766656352983,0.004909525252409633
59,v,9,0.003024843349486033,0.026025136841226332,0.011980769677170933
