,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.01827969374499637,0.04616520934738296,0.22741780216896723
1,age,1,0.013708401206335288,0.05110800824789987,0.25371451325306144
2,age,2,0.016583524189889322,0.04043832299848871,0.23270458994151802
3,age,3,0.008895656946704583,0.03754083117409247,0.2556713919326104
4,age,4,0.015950407045758428,0.045719996429354086,0.2696901018481887
5,age,5,0.014019524537984156,0.04851448747809579,0.21206876473614675
6,age,6,0.021522287069543757,0.04870355343519759,0.19532388557611813
7,age,7,0.016143578752217943,0.03816604522859814,0.22432422720679748
8,age,8,0.0146823882426947,0.043513463358583256,0.19826883214159466
9,age,9,0.012203571012223916,0.05227494828243182,0.21535593435415354
10,c,0,0.013731381017995875,0.047298596281421496,0.24667707966844254
11,c,1,0.0025835764369097,0.0286157986400752,0.0306133933769475
12,c,2,0.010221912349749625,0.0360655611355604,0.24964913384101767
13,c,3,0.0059599470180583,0.22154145047580762,0.2991993259000059
14,c,4,0.008382384071965525,0.029485170389732453,0.2544502740731061
15,c,5,0.005955707196370099,0.0409888893655971,0.16501996934774318
16,c,6,0.0099860866254689,0.0482861951599283,0.24634651197565297
17,c,7,0.0076247201212206,0.0257477094681161,0.16620595552449058
18,c,8,0.013829241185538924,0.0453015233077694,0.2509894982177883
19,c,9,0.005923408941569125,0.035347552776700354,0.24871379898090173
20,race,0,0.009473159346660967,0.04676239323453196,0.09127189625700832
21,race,1,0.08593788532337791,0.09600528500456323,0.21699759947797323
22,race,2,0.009896226975703167,0.06125006824665725,0.08666444534674765
23,race,3,0.008504454675708433,0.032989392271565936,0.08667508302506462
24,race,4,0.03829986097292857,0.048206668975549816,0.18680898467209592
25,race,5,0.00998315008097035,0.03710390541864988,0.1672883790460561
26,race,6,0.013386401826732867,0.06727008728326613,0.08749263747644702
27,race,7,0.024086435263106984,0.05124208566822316,0.10480899845231313
28,race,8,0.008092782643162417,0.03211845718897858,0.16666828114539842
29,race,9,0.009058816673286117,0.027603449252346753,0.16869569989570998
30,score,0,0.007588211932606767,0.037360714628545504,0.0302615671397362
31,score,1,0.012090593334276636,0.02348519923662587,0.021883760480805065
32,score,2,0.0024688574872836,0.0186484646648342,0.0012639088392924667
33,score,3,0.0015033941606051669,0.023183402675049796,0.0008225121522411
34,score,4,0.004865867761867967,0.016287915082733032,0.009991970336347767
35,score,5,0.012419905000071901,0.038060250073736,0.006771756943769767
36,score,6,0.007489037201697167,0.0193179770090371,0.0040387328281688666
37,score,7,0.006705856858343867,0.02418371083919753,0.011217244111423432
38,score,8,0.010629188729062334,0.019997556653969566,0.0056799424818499665
39,score,9,0.009476296704214,0.02306235235235007,0.021867356461606997
40,sex,0,0.0135955068980051,0.0237870105606123,0.0244479811774021
41,sex,1,0.0089340381131955,0.013150005826086,0.0231545830735218
42,sex,2,0.0058894417664437,0.0440379930544756,0.0032470106515939
43,sex,3,0.00393170761558,0.0269406113269895,0.0021031348124714
44,sex,4,0.0160614525139665,0.0087548725502524,0.016922757475083
45,sex,5,0.0011653305023734,0.0204268404290368,0.000450644354166
46,sex,6,0.0123127656115742,0.0215322449548315,0.0060175767353769
47,sex,7,0.0068690144723556,0.0105406480433252,0.0105123416160205
48,sex,8,0.0065316259716801,0.0080153533529012,0.0034479409479409
49,sex,9,0.0056686097707019,0.0346126413299989,0.0098563884617277
50,v,0,0.01578405190204925,0.04852710949441977,0.017477061747399533
51,v,1,0.0145475227782814,0.026248501943020766,0.0264458388875055
52,v,2,0.007786778807948984,0.03250545148672982,0.004182596168378933
53,v,3,0.008771102786949534,0.029525705252348048,0.0047438357725998505
54,v,4,0.00728705599333455,0.0154699953897035,0.007910163865272234
55,v,5,0.012061842247734983,0.032023441048594,0.0065206011072630665
56,v,6,0.014902091093804018,0.039334636308959434,0.008048992497560466
57,v,7,0.009581238758296083,0.0211101701819828,0.012462901624602049
58,v,8,0.013915224989220482,0.030763241962959684,0.0075650904589842005
59,v,9,0.0059354599778863835,0.02669198136219215,0.010326374710699715
