,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.015760854108756283,0.04496889554158211,0.22821745989267633
1,age,1,0.008316839637763827,0.04710809743091425,0.2549491171547795
2,age,2,0.012456118546946818,0.04105199043540388,0.23151104722830937
3,age,3,0.010549951629293315,0.039855338827886826,0.25558915020752104
4,age,4,0.01574458697642994,0.045019440701622046,0.26963686968145406
5,age,5,0.012874142070569326,0.04940444275541078,0.21263338251830058
6,age,6,0.014996126117812023,0.04635881730046131,0.19290158871916951
7,age,7,0.017081095977727813,0.04065162851426327,0.2250627896642548
8,age,8,0.015980173744275437,0.045028834058358704,0.19883354653708293
9,age,9,0.009831059824041461,0.05097053029381002,0.21596581619235714
10,c,0,0.0117728151683325,0.045340030431758147,0.24772415047107194
11,c,1,0.0033460199357925,0.0294967405150624,0.0458208756401528
12,c,2,0.00930995661023785,0.03515360539604863,0.2503758540986645
13,c,3,0.01058102120448596,0.22547366128680482,0.3005640566855475
14,c,4,0.014050579175395199,0.03515336549316212,0.25771049321077993
15,c,5,0.006290409434475466,0.03797373527989453,0.16667109352970874
16,c,6,0.008761745435025925,0.05037692810063753,0.24781093479272728
17,c,7,0.005692366346918568,0.021232766130478198,0.16857988298753715
18,c,8,0.015073474877771949,0.04654575700000248,0.2513467807164646
19,c,9,0.00790265365095115,0.03732679748608238,0.2476794208931069
20,race,0,0.0061434568512399495,0.04564834623739597,0.09049642715955432
21,race,1,0.08912363061008587,0.09694585870185862,0.22008065824470954
22,race,2,0.008598285705632917,0.0615272786337507,0.08637119685530703
23,race,3,0.0057245571791516335,0.029756326022128517,0.0849329202197212
24,race,4,0.0348004405922894,0.042865688172114565,0.18543965788497974
25,race,5,0.007342654214221333,0.03730870534274125,0.1672998112937739
26,race,6,0.0090886400042924,0.06412439919354455,0.0858334411299414
27,race,7,0.005701405522074633,0.03170014757599515,0.09722826656629423
28,race,8,0.010567049334650783,0.028646276338020412,0.16765941832917308
29,race,9,0.03247499390281148,0.0379613102863964,0.18246714701091957
30,score,0,0.009574282096647,0.036347856524963466,0.0329329525981883
31,score,1,0.0100231013171592,0.019671888772750935,0.028644560431746166
32,score,2,0.00034665464486609065,0.018932564555487967,0.0001489039212959
33,score,3,0.005324813162623901,0.02540225757450443,0.0028394649341192332
34,score,4,0.0063669507394254,0.015045967334752866,0.010636960834825201
35,score,5,0.002997929762233733,0.029895087452592298,0.0017380573732162334
36,score,6,0.008906275503281066,0.025427272491593902,0.004833441018910699
37,score,7,0.004471825720613534,0.021786115675175032,0.010096976234506802
38,score,8,0.0061223251629773335,0.015490693087884533,0.0033006856437009006
39,score,9,0.006538348129045367,0.0212237204760741,0.020357486093204334
40,sex,0,0.0094259447020357,0.0196174483646429,0.0222372221501361
41,sex,1,0.0062413270764699,0.0090378483734626,0.030992290686469
42,sex,2,0.0030645830093816,0.0412131342974135,0.00175000466357
43,sex,3,0.0022335770890065,0.0252424808004161,0.0012498764246473
44,sex,4,0.0075356122797247,0.0002290323160106,0.0124656378290099
45,sex,5,0.0008846749887128,0.022476845920123,0.0005705919807725
46,sex,6,0.0043217760850886,0.0295232344813172,0.0019778837770941
47,sex,7,0.0047578251690482,0.0084294587400176,0.0094028741603992
48,sex,8,0.0032093668354675,0.0046930942166887,0.0016996891996891
49,sex,9,0.0021573738156457,0.0311014053749427,0.0080100073686701
50,v,0,0.014298395303084896,0.09668533741629524,0.4156777154691832
51,v,1,0.008421295154384327,0.09967968636307947,0.3723441723602106
52,v,2,0.013858529973932627,0.08883056471263046,0.4121074054149691
53,v,3,0.007966242005949644,0.06757446305563312,0.42156043369020174
54,v,4,0.012291536209581783,0.08236058330987629,0.4004365734356419
55,v,5,0.017178146622378047,0.11267210108267839,0.42319920012481177
56,v,6,0.012840641695931911,0.07753847528131383,0.3806850015738682
57,v,7,0.01287902782024618,0.08465794675462128,0.37719931325402845
58,v,8,0.012327106864289242,0.09888084540581739,0.41765722463642907
59,v,9,0.0078028165005921,0.08169577207940401,0.38747807086109004
