,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2031855310508711,0.1594744401833557,0.0903586967395878
1,age,1,0.2250607359303803,0.0944793182636933,0.064858656930812
2,age,2,0.2310549298164309,0.1274598116964976,0.1051795426813232
3,age,3,0.243074206449018,0.1320334996292785,0.1148947061835605
4,age,4,0.2399238379730214,0.1739431706208003,0.1028772382484226
5,age,5,0.2239296407745663,0.1143978724238246,0.1031359014245395
6,age,6,0.2205898653155838,0.1184075665414379,0.1255574487656904
7,age,7,0.2199830466770223,0.1302335649258522,0.1217598623787328
8,age,8,0.2398248080262337,0.1078681998922081,0.0658441377100787
9,age,9,0.2593183431835578,0.1289496280415279,0.0956548740984288
10,contact,0,0.1618219506334433,0.0467028363583184,0.0302291121266207
11,contact,1,0.2365959588761273,0.0578812300148309,0.0758330175080926
12,contact,2,0.2184015881774018,0.0251733321192783,0.0484224918606609
13,contact,3,0.2180239153757315,0.0402479432324471,0.0891478403148143
14,contact,4,0.2165545714123259,0.0482637176247076,0.0617123858243056
15,contact,5,0.2437396236643431,0.0409298348594637,0.0877687030677851
16,contact,6,0.221316437053285,0.0547936829699745,0.0872571023822847
17,contact,7,0.2147224071264603,0.0325381092938425,0.0866320992729558
18,contact,8,0.2135820047824567,0.0407309207048975,0.0683285604852468
19,contact,9,0.2092748827660812,0.0327639565282087,0.0859357611481622
20,default,0,0.1491575091575091,0.0494139194139193,0.0533796738009111
21,default,1,0.1031616982836495,0.1445347786811202,0.0124823617026836
22,default,2,0.1899543378995433,0.0298760600130463,0.0696423563348869
23,default,3,0.2672727272727272,0.1481818181818182,0.0159935999153707
24,default,4,0.1730418943533697,0.0965391621129325,0.0866856222743409
25,default,5,0.1729545454545454,0.0031818181818181,0.0609400500489609
26,default,6,0.0688636363636363,0.0511363636363636,0.0076067061889092
27,default,7,0.1544050862851952,0.1471389645776566,0.014421162321457
28,default,8,0.3181818181818182,0.0865049027754695,0.2747964288230617
29,default,9,0.1644083107497742,0.1436314363143631,0.025908956547443
30,education,0,0.0765125190480608,0.0310928246669528,0.0444884555762367
31,education,1,0.0700406028174529,0.0134257400388042,0.0284398494925679
32,education,2,0.0694918190706139,0.0200728321815267,0.0415518164888912
33,education,3,0.1239777541540597,0.0370001212437231,0.067462709650231
34,education,4,0.0776835227212663,0.0323413953504247,0.0550695347146134
35,education,5,0.1020716354618928,0.0340167322814832,0.0350015520528521
36,education,6,0.0763225225480876,0.0211243134178089,0.0281584596674278
37,education,7,0.1413951780777493,0.0202996379659561,0.0436517228357071
38,education,8,0.1090859515284315,0.0231756305587112,0.0358324510566972
39,education,9,0.0907340851907692,0.01302576395751,0.0166751267769592
40,housing,0,0.2550420437768791,0.0175171705500994,0.1064420611167736
41,housing,1,0.2428557664514886,0.016623309888557,0.0638320086654047
42,housing,2,0.2056309525721536,0.0022517385927437,0.0803067385561255
43,housing,3,0.2250036258158085,0.0083442107807589,0.0971812617147051
44,housing,4,0.2439822268014682,0.0567196857492433,0.0882992444497856
45,housing,5,0.2422868217054263,0.0364728682170543,0.0832253569309563
46,housing,6,0.2588259627441602,0.0485734969039647,0.1048996476507609
47,housing,7,0.192060915275201,0.0202922077922077,0.0921366175033829
48,housing,8,0.2579946358572313,0.0059572931710336,0.1073997058062355
49,housing,9,0.2455030281117238,0.0497217236347671,0.1010319119751466
