,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2082202122134364,0.1629833425355616,0.0840506060511651
1,age,1,0.2388345715156589,0.0937434185343214,0.0661013275965612
2,age,2,0.2216386933598351,0.1319553473758945,0.1056002636864207
3,age,3,0.2239388180422577,0.1270149169449496,0.1046431935580281
4,age,4,0.2469336658917201,0.171864475788156,0.1040807781056025
5,age,5,0.2233184189710348,0.1036055501194367,0.0980381685810294
6,age,6,0.2254630823083634,0.1131254227789912,0.1309514659701137
7,age,7,0.21274558683552,0.1429486166354167,0.1103742652198233
8,age,8,0.2428389342911272,0.1071769271593018,0.072006603673526
9,age,9,0.2635029602309447,0.1258067939304731,0.0992620234362486
10,contact,0,0.1859461822206319,0.0653999475939565,0.0543020086278012
11,contact,1,0.2390250055913914,0.0525851557712479,0.0791684724423718
12,contact,2,0.204670148541352,0.0264163603239954,0.0380752726236938
13,contact,3,0.2121342561941516,0.0501688512717121,0.0837659615854165
14,contact,4,0.2068622215340249,0.0525923625854446,0.0515432590513278
15,contact,5,0.248612023137565,0.0404526014968531,0.0993619074386244
16,contact,6,0.2174788329573509,0.0529023499579242,0.0821823051929433
17,contact,7,0.2048063099279991,0.0391337516321242,0.0615188286466854
18,contact,8,0.2164201995241824,0.016265583968153,0.0713138365313468
19,contact,9,0.2179900839629989,0.0329876786576394,0.0918087702290924
20,default,0,0.1919047619047618,0.0066666666666665,0.0328438329428267
21,default,1,0.0959349593495934,0.1463414634146341,0.0052032977083278
22,default,2,0.1835616438356164,0.038095238095238,0.0630116588095461
23,default,3,0.2709090909090909,0.1463636363636363,0.0196233999788426
24,default,4,0.1739526411657559,0.0100182149362476,0.1134547877712831
25,default,5,0.1638636363636363,0.0104545454545454,0.0706912772725236
26,default,6,0.1947727272727273,0.076590909090909,0.1083837854973915
27,default,7,0.1643960036330609,0.1462306993642144,0.024538044921149
28,default,8,0.2190460362306797,0.0034901113511717,0.123737724498663
29,default,9,0.1671183378500452,0.1445347786811202,0.0285643905803527
30,education,0,0.0817661017824831,0.0346833730196964,0.0492885990157341
31,education,1,0.0454187357840714,0.0197110083390077,0.0259360574807689
32,education,2,0.0529403569510278,0.0119910831350713,0.0266420004096884
33,education,3,0.0908176453081663,0.0478776274036299,0.0479109733690798
34,education,4,0.0710793270382713,0.0246119809812238,0.0491559247204213
35,education,5,0.0937364258679977,0.0308001744435625,0.030078417171831
36,education,6,0.0692437509202152,0.0327284135428807,0.0218762933570751
37,education,7,0.1318526789469505,0.0206588536593093,0.0330145006095968
38,education,8,0.1089474422718047,0.0073273946225123,0.0380091362212533
39,education,9,0.0801644310556187,0.0180780681996877,0.0233607076580021
40,housing,0,0.2656781564927145,0.0212208742538031,0.1164165100057409
41,housing,1,0.254221665542602,0.0308218518161672,0.076497124259109
42,housing,2,0.2004111591153655,0.0110113550583813,0.0775387649283182
43,housing,3,0.210190959632584,0.0026589315929417,0.080799024812237
