,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2015913463768001,0.1630606737290079,0.0789690779444531
1,age,1,0.2410362443818315,0.0909167844429436,0.0580671530778683
2,age,2,0.2343895847336324,0.1348613440575797,0.1035490514645965
3,age,3,0.2345540556852711,0.1318505350650948,0.1221301138882726
4,age,4,0.2444827703824889,0.1492934548652366,0.1076520607071693
5,age,5,0.2236207974113255,0.109951634539811,0.0931767837758623
6,age,6,0.2272634334270272,0.1150009744630026,0.119247701067627
7,age,7,0.2149238201303029,0.1272660753030705,0.1174417273466432
8,age,8,0.2289401469055937,0.1216448464802978,0.0689522667487094
9,age,9,0.2642176810541997,0.1142807463705165,0.0968638761028873
10,contact,0,0.1729247198841505,0.070912496767706,0.0255517231894568
11,contact,1,0.2417679931064447,0.0534167916007554,0.0807725633089612
12,contact,2,0.2160175466007672,0.0369463193525269,0.0444153855384078
13,contact,3,0.2017403366143137,0.0380480804125469,0.0716817898779806
14,contact,4,0.2153231554962373,0.056431089271888,0.0638552011194093
15,contact,5,0.2413185207564943,0.0385087319516149,0.0851229694421328
16,contact,6,0.2180796140506354,0.0558964961183792,0.0840722129360272
17,contact,7,0.2029442105931227,0.0320230435339179,0.062575508769994
18,contact,8,0.2111419817142669,0.0284243341569541,0.0621142043446645
19,contact,9,0.211196058070474,0.0289478855732127,0.0821325759172353
20,default,0,0.0800990663765205,0.0769246947607174,0.0566056123224691
21,default,1,0.061309271663444,0.0722134841547021,0.0520163490482708
22,default,2,0.1056487479994024,0.0403797982906927,0.053473532890399
23,default,3,0.1432869119584948,0.0630011235622021,0.0614816258786257
24,default,4,0.0602194416842725,0.0621218113096828,0.0569795414635223
25,default,5,0.1124097331080584,0.0443606103693577,0.0585315852840606
26,default,6,0.0799889615525329,0.0525028324299309,0.0469715931283139
27,default,7,0.0954135848364391,0.0684891889351587,0.0594826896359159
28,default,8,0.0970649323012909,0.031682469887736,0.0478414972901048
29,default,9,0.0650925926024081,0.0401040871522167,0.0375408697204889
30,education,0,0.0772824945396095,0.0274263370758172,0.0453731523352547
31,education,1,0.0568511098443042,0.0163010940916742,0.0110282859580013
32,education,2,0.0786468534860686,0.0203682622660138,0.050891860549013
33,education,3,0.1015100019767662,0.0302726047012393,0.0432060709630462
34,education,4,0.082102599118437,0.0369721592724665,0.058730638701985
35,education,5,0.0953902867495682,0.0374398128245389,0.0387973109790352
36,education,6,0.074891046726173,0.0217938681180563,0.0362607322068194
37,education,7,0.1436668487400634,0.023754118690322,0.0453783275962885
38,education,8,0.1180460628787638,0.0085352402854512,0.0465360458985818
39,education,9,0.0861618237273826,0.023898739044854,0.0124721033080344
40,housing,0,0.2717087104435458,0.0124366133898196,0.1229640772710115
41,housing,1,0.245328708610335,0.0365802742717666,0.0642073087369917
42,housing,2,0.2272746253794388,0.0020268859515282,0.1059012872148364
43,housing,3,0.2192893401015228,0.0055885907662557,0.0880532945355406
44,housing,4,0.2644600425011268,0.0211475304269431,0.1098765717348853
45,housing,5,0.2295348837209302,0.0309302325581395,0.0707353157541972
46,housing,6,0.2544113654872862,0.0430213167522007,0.1015841228236082
47,housing,7,0.1806972789115646,0.0240800865800865,0.079246276181669
48,housing,8,0.2423535176397772,0.0080848978749741,0.0896881374832541
49,housing,9,0.246917007786573,0.0416187807492155,0.1006289343150121
50,job,0,0.1037183910737681,0.0331833151885487,0.0547874868494787
51,job,1,0.1115971180350256,0.044899985354066,0.0606871148275954
52,job,2,0.0923551914661705,0.048455291515631,0.0563829654803277
53,job,3,0.1334679457932157,0.0365377966709633,0.0789928962607081
54,job,4,0.1096518676313436,0.0639852748914132,0.0740349557889024
55,job,5,0.1138446515277484,0.0530528141150627,0.0526804481825517
56,job,6,0.1384571541470478,0.0451915985150663,0.0871825748837629
57,job,7,0.1285295792047299,0.0387557143439575,0.0695412760659626
58,job,8,0.1313254295523156,0.0319553453904854,0.0631313553259733
59,job,9,0.1128118247184723,0.049806687254084,0.0606965788134349
60,loan,0,0.1454602135453199,0.0200062348998518,0.0349124740509468
61,loan,1,0.2138682672563575,0.0328757484814979,0.0760158288355771
62,loan,2,0.1918724279835391,0.0416666666666666,0.0562165937675102
63,loan,3,0.1803726708074534,0.0053830227743271,0.0667104888237599
64,loan,4,0.1675839620218902,0.0395327693065802,0.0997172435941687
65,loan,5,0.2146016132458687,0.0146003257391897,0.0273909112009439
66,loan,6,0.2198601444733977,0.0260909720618794,0.0650449665277251
67,loan,7,0.2278127183787561,0.0449569065921267,0.1121436060542955
68,loan,8,0.1643999028003799,0.0117523176954853,0.0535833972087842
69,loan,9,0.1242963980867313,0.0404059089347533,0.0720423988638571
70,marital,0,0.0896546746056246,0.0141789582204837,0.0270174197571348
71,marital,1,0.0747225630942836,0.0123536156520514,0.0124859769926551
72,marital,2,0.0917710602856018,0.0253156199364658,0.0633553767364462
73,marital,3,0.0908322507415605,0.0317217231236564,0.028675360576583
74,marital,4,0.0598241675554397,0.0127973702850214,0.0223873791169621
75,marital,5,0.0459451740956318,0.0101928252956166,0.0311355370300543
76,marital,6,0.0896894730453605,0.0402956016448193,0.0314272422359991
77,marital,7,0.0881080584995912,0.0236828838189865,0.0476055694833466
78,marital,8,0.1156738830783009,0.0048382125844826,0.0461216761903152
79,marital,9,0.0816842463677459,0.0489206729138025,0.018735595197196
80,month,0,0.1853150665534378,0.0485996481314811,0.132112268603871
81,month,1,0.198621201138212,0.0552955896277743,0.0892671156200824
82,month,2,0.2153937207887541,0.0520633375320419,0.102604697020677
83,month,3,0.2048171314862188,0.0477815310364467,0.0906465136245748
84,month,4,0.2056704550841166,0.0258524424029843,0.1461396160319413
85,month,5,0.2125883476440783,0.063682968751197,0.1272649993441936
86,month,6,0.2119632461490481,0.0458236429891126,0.1219407132280988
87,month,7,0.2329837478014229,0.0625392072396292,0.1597618768954845
88,month,8,0.2301669817625067,0.0397397407069292,0.1555695532710632
89,month,9,0.2109760715893433,0.0529975081485327,0.1312698092412068
90,poutcome,0,0.213736785817721,0.0595307634808305,0.1353795719792804
91,poutcome,1,0.2628193950781771,0.0352237070159698,0.1647102999634235
92,poutcome,2,0.2182047994718481,0.0516674387588789,0.1296549662340435
93,poutcome,3,0.211815429429164,0.0269997453028763,0.1348454264684209
94,poutcome,4,0.2361995176426148,0.0697788816410674,0.1416873106019687
95,poutcome,5,0.2604201700309861,0.0458861506070848,0.1362755589260969
96,poutcome,6,0.2692718451437531,0.0466570137633937,0.1967527863830002
97,poutcome,7,0.2646300825764627,0.0535679885968131,0.154503723218964
98,poutcome,8,0.2409427143341265,0.0391761945925251,0.1363365729275099
99,poutcome,9,0.249762648990392,0.0416006145370513,0.0755993190394986
100,previous,0,0.2607866976799745,0.1462294907908793,0.0642557853721009
101,previous,1,0.3510102128654607,0.113296611464796,0.127743244303524
102,previous,2,0.2988736855694295,0.1059998061811475,0.1637344773857177
103,previous,3,0.2687705273096114,0.1210116309307842,0.1099493590245108
104,previous,4,0.3488310940999273,0.2060683451085136,0.1786812673901157
105,previous,5,0.3244994469586016,0.1424064139926177,0.1203924036282155
106,previous,6,0.3042379402043271,0.1614303901574249,0.19658660157091
107,previous,7,0.3617517718907493,0.1029396856901437,0.198586959055172
108,previous,8,0.2843324144127186,0.0917891023961041,0.0948492218151328
109,previous,9,0.3629398280368361,0.185640579512699,0.1552364820609614
