,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2144241872676028,0.1469148414732291,0.0825584910537692
1,age,1,0.2332100678845197,0.1060254466800043,0.076516552055365
2,age,2,0.2386276064683417,0.1468285282928601,0.0995952112753416
3,age,3,0.2398791531881778,0.1040325884897938,0.0845543604659862
4,age,4,0.2364928239985404,0.1580113444770839,0.0955231680969599
5,age,5,0.2216076259945043,0.1062865719590404,0.0875110168193118
6,age,6,0.2263323839003382,0.115168282037867,0.1354041989859694
7,age,7,0.2321239743727446,0.1395897721159617,0.1196090317607318
8,age,8,0.245332093938998,0.1157498920087296,0.0655104098075816
9,age,9,0.2650468550681659,0.1446747637835456,0.0970773486312336
10,contact,0,0.2138428548779893,0.0486102412576031,0.0863575153488634
11,contact,1,0.2507887343727806,0.0535730071891018,0.1033341894653234
12,contact,2,0.2187457266399729,0.0456198408110566,0.072907665834857
13,contact,3,0.2164836868915163,0.0422836936112431,0.0867578386739833
14,contact,4,0.2217851181963513,0.0584175513856067,0.0640629460821538
15,contact,5,0.2660913935211408,0.0457787902101169,0.1212340664092605
16,contact,6,0.2308412583895246,0.0574044420712876,0.09989434163188
17,contact,7,0.2317774160092544,0.0433069614935277,0.1013450197629
18,contact,8,0.2344194247780647,0.0297611924996863,0.1019225008884525
19,contact,9,0.2290846750805585,0.0409969298387998,0.1003868225939844
20,default,0,0.1528205128205128,0.0530769230769231,0.0498892724047506
21,default,1,0.0995483288166214,0.1553748870822041,0.0085823381849538
22,default,2,0.2384866275277234,0.1021526418786692,0.1055719894763552
23,default,3,0.2654545454545455,0.13,0.0141092774780493
24,default,4,0.1766848816029144,0.0965391621129325,0.0903309800871262
25,default,5,0.1738636363636364,0.0186363636363636,0.0612978169180848
26,default,6,0.3279545454545455,0.0474999999999999,0.2832072995748432
27,default,7,0.24377838328792,0.0886466848319709,0.1366378165985238
28,default,8,0.3218381253116171,0.0755359813860727,0.2777824749289556
29,default,9,0.1707317073170731,0.1535682023486901,0.0314858606759286
30,education,0,0.068664224444935,0.0345211509596821,0.0366619901998461
31,education,1,0.0643704948266639,0.0223486366486188,0.0465359646751962
32,education,2,0.0843044517260913,0.0297890625951191,0.0572574622923602
33,education,3,0.1250917918559205,0.0188273204175725,0.0632375709563355
34,education,4,0.0653778461533488,0.025428460392616,0.0439506326506967
35,education,5,0.1100069254362564,0.0428417457580212,0.043491116544864
36,education,6,0.0694331418696732,0.036435133650636,0.0260755924691156
37,education,7,0.1332160900093401,0.0325815883021114,0.0398000864880043
38,education,8,0.1037399190053156,0.0286520690662317,0.0327357958634849
39,education,9,0.0955419280510868,0.0117809100336635,0.0242276382424458
40,housing,0,0.3014089479427435,0.0280345336671159,0.1562952280170019
41,housing,1,0.2718566335870507,0.0157176349680444,0.1010440979766726
42,housing,2,0.2522332685543582,0.0088367087997687,0.1362189514979122
43,housing,3,0.2611844331641286,0.002620256224317,0.1276473595218433
44,housing,4,0.2759611050293,0.0315667460879645,0.1234003625287292
45,housing,5,0.2547674418604651,0.0179457364341084,0.1060623750489226
46,housing,6,0.2687927401527981,0.0696446346161304,0.1146461590239422
47,housing,7,0.1969310451453308,0.0157312925170067,0.0991405441954679
48,housing,8,0.2575562203424798,0.0097482979162367,0.1133519916118621
49,housing,9,0.2896333983290505,0.0501026587983109,0.1512408152975806
50,job,0,0.1202829767110609,0.0193678033435781,0.0744975729152779
51,job,1,0.1221148736329389,0.0461960183667559,0.0485803338121182
52,job,2,0.1116712722898693,0.0637958063725801,0.0684164169355523
53,job,3,0.1301750922891426,0.024504245834388,0.0710213956120872
54,job,4,0.1090480021370772,0.0672292223015412,0.0727686022608599
55,job,5,0.1191269540356196,0.0596942513066681,0.0624460667521558
56,job,6,0.1311995347651235,0.0475425893458744,0.0873372834711622
57,job,7,0.1443827893723888,0.0470114381726232,0.0855703320816944
58,job,8,0.1321181418670535,0.0355048304460404,0.0756581655226818
59,job,9,0.1235823579574079,0.0542483336683769,0.0789929392990359
60,loan,0,0.176042397318993,0.0465357337697763,0.0613527028499034
61,loan,1,0.1789032322913226,0.0078617481081546,0.0561262862496071
62,loan,2,0.2458847736625514,0.0421810699588477,0.1207951106754569
63,loan,3,0.221407867494824,0.0060041407867494,0.1107014311845847
64,loan,4,0.18254755939285,0.0033314131438129,0.1079135643330818
65,loan,5,0.2648916241253001,0.0385737001010692,0.0881803274813081
66,loan,6,0.2513441303559059,0.007701949401326,0.1172521489399892
67,loan,7,0.2177964127649662,0.0575355229443279,0.0983705524763686
68,loan,8,0.1736117758812397,0.0057657047340633,0.0734553450037314
69,loan,9,0.1579635844718691,0.0068708543643137,0.1028998616543744
70,marital,0,0.1043320773052933,0.007532473714847,0.0435907116823532
71,marital,1,0.0986824164082357,0.0177842107383548,0.0398998591314243
72,marital,2,0.098135087932073,0.0182961885630637,0.0511710817260023
73,marital,3,0.0853780446386008,0.0107662332118752,0.0334489858659302
74,marital,4,0.0855486058093426,0.0156773846403335,0.05404456892956
75,marital,5,0.0574096673705649,0.0191394563747022,0.040189958447157
76,marital,6,0.1080035209987302,0.0233736373037788,0.0496281358067273
77,marital,7,0.1023668577553597,0.0069085657575909,0.0637492711130114
78,marital,8,0.0964173969124172,0.0195054274143157,0.0333709288919737
79,marital,9,0.0726337425968646,0.0236895180296445,0.0233464588421035
80,month,0,0.2087558580185843,0.0508803666556952,0.1565787914664917
81,month,1,0.208507083413404,0.0824436140226249,0.1006710417805881
82,month,2,0.2105555987561813,0.0515391915299425,0.1196461550444939
83,month,3,0.1972919181155718,0.0514838762583225,0.0996900364357575
84,month,4,0.2010870212014101,0.0409905509383557,0.1483404169042152
85,month,5,0.2162359047070056,0.0686184666733562,0.1312115243680237
86,month,6,0.2109270771134104,0.0510402311048868,0.1708437528753942
87,month,7,0.2226578883841892,0.058371256443255,0.1702176537126544
88,month,8,0.2356820839472193,0.0457759669003245,0.1931635777568614
89,month,9,0.2095836960903893,0.0676478638126972,0.1285693696163901
90,poutcome,0,0.2604401243046646,0.0613657557564372,0.2039516159948038
91,poutcome,1,0.2716473831383844,0.039863292216844,0.1875846663235675
92,poutcome,2,0.2222947978705416,0.0806666100874739,0.1697311753702044
93,poutcome,3,0.2458902864268033,0.0278243752393445,0.1835804319102841
94,poutcome,4,0.2640604730369194,0.0712192802979047,0.16685837460557
95,poutcome,5,0.2764405431441253,0.0570348023638467,0.1753156077194088
96,poutcome,6,0.3054762522708049,0.061770601028574,0.2420064450900245
97,poutcome,7,0.2901971522104057,0.0628732569152031,0.205268572350752
98,poutcome,8,0.3010879484995016,0.0557119242128883,0.2147289287327091
99,poutcome,9,0.2740893587908837,0.0482991787222455,0.1695973857018207
100,previous,0,0.3144961836413114,0.1714497122788724,0.1128849790581118
101,previous,1,0.359397324194518,0.1111789616499243,0.1494415327240482
102,previous,2,0.3108895863217987,0.1158830711736486,0.1771074136303534
103,previous,3,0.2657235289666572,0.0923340446790312,0.1022592542380442
104,previous,4,0.3608331780008622,0.185441490646424,0.1754881784039019
105,previous,5,0.332304742664183,0.1737097633250955,0.1199494090075896
106,previous,6,0.3292452094925207,0.2066566617949274,0.198953813445605
107,previous,7,0.387584638559905,0.1442808705628761,0.2406535404491601
108,previous,8,0.3524555787784793,0.0942628172098566,0.1843785800157922
109,previous,9,0.3864158769843056,0.183439446963793,0.1983445059038783
