,variable,fold,statistical_parity,equal_opportunity,average_odds
33,education,3,0.1028878348617135,0.0259788690947702,0.0444985245359129
34,education,4,0.0796544183306637,0.0184964462815539,0.0580256502046285
35,education,5,0.0920316143831905,0.0561250412316177,0.0240860069858773
36,education,6,0.0810273497324229,0.0240502331531037,0.037562149816604
37,education,7,0.1427852489909253,0.0275223489965973,0.0480258173156168
38,education,8,0.1150275814812559,0.0386779713714635,0.0435340933082225
39,education,9,0.0839561491058723,0.020705905852315,0.0147437593786617
40,housing,0,0.2980614930354964,0.0274407856730214,0.1574287884507123
41,housing,1,0.2695346372482898,0.0077303529562899,0.0923577162974274
42,housing,2,0.2505982686346626,0.0144612370107447,0.1310195966280554
43,housing,3,0.2715494319555233,0.0146869712351945,0.1428112670887237
44,housing,4,0.275780797218108,0.0378517612209414,0.127024824732181
45,housing,5,0.2553100775193799,0.0267829457364341,0.1008015981236783
46,housing,6,0.2723993950127332,0.0754359657173883,0.121923280458659
47,housing,7,0.2217455163883735,0.0110157699443412,0.1240222285591303
48,housing,8,0.2731973385599339,0.0372782133278316,0.134655682925344
49,housing,9,0.2940109244457071,0.0506191810539636,0.1547193243914555
50,job,0,0.1177021530911131,0.0203743895669685,0.0780589131962194
51,job,1,0.1405611784809856,0.0518800157874606,0.0561027811008455
52,job,2,0.1022787756203219,0.0653604612236149,0.0609213279006101
53,job,3,0.1400951188410493,0.0250642486743216,0.0809084724275857
54,job,4,0.1222455340765998,0.0592338680918358,0.0856787495014191
55,job,5,0.1217564801614636,0.048604455977732,0.0599392965464917
56,job,6,0.1388256040836003,0.0513450014822146,0.1007145291869981
57,job,7,0.147702909090265,0.0424815621422639,0.0841109536265007
58,job,8,0.1240889871463621,0.0439559600128577,0.067310426484969
59,job,9,0.1170438941863567,0.0489262286102348,0.0690839548723921
60,loan,0,0.189400670251734,0.0044345725196788,0.0942481436981972
61,loan,1,0.2181688947602705,0.0108700334573024,0.0878534231530263
62,loan,2,0.246656378600823,0.0228909465020575,0.1249112578033148
63,loan,3,0.2101449275362318,0.0089855072463768,0.1027662180142774
64,loan,4,0.1846158117196338,0.017309467459728,0.1162406037014187
65,loan,5,0.2391414905464822,0.018797597512537,0.0604460960351078
66,loan,6,0.2697496454134644,0.0207639278292707,0.1306856730686131
67,loan,7,0.2092941998602376,0.0429769392033542,0.0933945320324988
68,loan,8,0.178729483148384,0.000647997466919,0.0784255239301728
69,loan,9,0.1443275811950001,0.0036732644486139,0.0875500394999174
70,marital,0,0.0966643912547011,0.0247397424616681,0.0368076154372395
71,marital,1,0.0924090356747812,0.0067876914659488,0.0310309863543866
72,marital,2,0.1002732009564818,0.0205827613932583,0.0533555235463704
73,marital,3,0.1017829282559894,0.0121670775001587,0.0523164501116294
74,marital,4,0.0911263869538095,0.0188740966181561,0.0515345741170109
75,marital,5,0.0583676822482381,0.0175247258461214,0.0404076400721174
76,marital,6,0.0971347333898722,0.0346726306886344,0.0396235671136755
77,marital,7,0.1027251957676285,0.009336845676752,0.0630293676050865
78,marital,8,0.1049162171573641,0.0173764092318204,0.044107820466658
79,marital,9,0.0895598462205455,0.0394245567134421,0.0183696495639271
80,month,0,0.1920944269969534,0.0470385417525794,0.1415441214729716
81,month,1,0.2073068529059222,0.0655993613895991,0.1031540801933214
82,month,2,0.2198566492606185,0.0365738184515957,0.1328517915681399
83,month,3,0.1892011125534054,0.049926196760875,0.0718640768928267
84,month,4,0.1994912159444832,0.0386166342247424,0.148174670940052
85,month,5,0.2139142312398876,0.0532262577805083,0.1375061292073453
86,month,6,0.2073431397109783,0.0442562825600045,0.1666259511892953
87,month,7,0.2094479874127824,0.0471096900558079,0.1524533326606583
88,month,8,0.2321672394972398,0.0558349925348844,0.1884002976171776
89,month,9,0.1990012317754912,0.0565853763422675,0.1111281757203428
90,poutcome,0,0.2331237931246743,0.0577450523136114,0.1578808539585686
91,poutcome,1,0.2202837531799082,0.0695243648788065,0.1619085690303502
92,poutcome,2,0.2278563812172563,0.0824621785355511,0.1040004239790208
93,poutcome,3,0.1860536768423341,0.0903636577842644,0.1660209818524661
94,poutcome,4,0.2564882910390123,0.0551049708638427,0.2060557826247108
95,poutcome,5,0.2634075602781706,0.0622873934549845,0.196583943965956
96,poutcome,6,0.2241464003231488,0.058792024478209,0.1734196399503652
97,poutcome,7,0.2248085252341151,0.0937817427840523,0.1697090669168841
98,poutcome,8,0.219026852236417,0.1155888876896164,0.1915712293163604
99,poutcome,9,0.2418660093546156,0.06320611850106,0.1621518590343485
100,previous,0,0.324237177520646,0.1701450940064203,0.1218640287791955
101,previous,1,0.3499352754102539,0.1047331231297641,0.1413557463884702
102,previous,2,0.3080076552496583,0.1171870972087739,0.1662313328229514
103,previous,3,0.2554362690732281,0.1510492956726047,0.1319978994451807
104,previous,4,0.3750480726523568,0.1636580164896868,0.1743437385690025
105,previous,5,0.3328288880951803,0.1746640564426906,0.1123597157361633
106,previous,6,0.3203379470659153,0.1885923630712259,0.1946800582241329
107,previous,7,0.3936945274326109,0.1075962181674402,0.2476317605630035
108,previous,8,0.3475826404234293,0.0881680766669825,0.2055150164851185
109,previous,9,0.3825179555419837,0.1763848628717953,0.1910415182096364
