,variable,fold,statistical_parity,equal_opportunity,average_odds
35,education,5,0.093940010933689,0.0485759191425809,0.0365551601335039
36,education,6,0.0829639003337561,0.0369869688006163,0.0340815410330763
37,education,7,0.1468151497520794,0.0328664708798594,0.0521185941316553
38,education,8,0.1123085275261166,0.0285515834183836,0.0426646387960344
39,education,9,0.0940060043237627,0.0240048828023297,0.025593714957588
40,housing,0,0.3009339495474677,0.0201521278644328,0.1612514201502276
41,housing,1,0.272518225904872,0.0033336544946526,0.0978461251699947
42,housing,2,0.2343542713971379,0.0125564139215906,0.1157982661004656
43,housing,3,0.265419386028523,0.0254773990814599,0.1368598691885232
44,housing,4,0.2667074505763411,0.0294996458239423,0.1149177258341264
45,housing,5,0.2505813953488372,0.0204263565891472,0.0999994049948697
46,housing,6,0.2659940276898018,0.077950282456662,0.1124996895531284
47,housing,7,0.1937229437229437,0.0166975881261595,0.0932868716622737
48,housing,8,0.2632814111821745,0.0264854549205694,0.1235327419011082
49,housing,9,0.2925969447708578,0.0304167043297478,0.1570888107895693
50,job,0,0.1177993580553904,0.0172476196469945,0.0781417470973264
51,job,1,0.1260100560878225,0.0450433874498302,0.0536811666848149
52,job,2,0.1086687392749878,0.0598421667399319,0.0671118348893477
53,job,3,0.1324325013490273,0.033263473731424,0.0795932026652535
54,job,4,0.1115783397710968,0.078001501446263,0.0725548228771599
55,job,5,0.1138613225295028,0.0476562762035606,0.0611552963628091
56,job,6,0.1314437178265544,0.0570069247638206,0.0868790757379956
57,job,7,0.1415785183910312,0.0289455862757966,0.0664973261327072
58,job,8,0.1226561061936532,0.0383447695480779,0.0710798033417601
59,job,9,0.1139171768667572,0.0592029309534529,0.0708800350151631
60,loan,0,0.1754422882082456,0.0325773517262878,0.068369804633952
61,loan,1,0.1862839419307592,0.0251216955529069,0.0651405177406954
62,loan,2,0.2518004115226337,0.0280349794238682,0.13010876300082
63,loan,3,0.2228985507246377,0.0012836438923395,0.1152253215744938
64,loan,4,0.2011410090017559,0.0090572794847414,0.1303266494080178
65,loan,5,0.2482634753667784,0.0261428231158948,0.073731112013737
66,loan,6,0.2583863838770327,0.0157337467427515,0.1157135610910565
67,loan,7,0.2063824831120428,0.0253901700442581,0.0938408085611872
68,loan,8,0.1787589375786985,0.0075697885908264,0.076600351377629
69,loan,9,0.163314922967152,0.0226606062207658,0.1121402034343436
70,marital,0,0.1043035839593439,0.0085437375414999,0.0451322732299559
71,marital,1,0.0952945114194025,0.0079442457799771,0.0344294525811685
72,marital,2,0.0844247262527522,0.0211354436571182,0.0466613763098366
73,marital,3,0.0932127248557996,0.0178091382992118,0.0440830165523964
74,marital,4,0.077857571759179,0.0147287267695494,0.0427028354902069
75,marital,5,0.0510877064278861,0.0126396466451706,0.0339386557835205
76,marital,6,0.1087017153543768,0.0287749775509264,0.0509238238725441
77,marital,7,0.0927919650324517,0.0220405436661792,0.0527051761102524
78,marital,8,0.1031116870276486,0.0281464568384587,0.0459110618851019
79,marital,9,0.0805983152287429,0.0410281362867502,0.0106158306484832
80,month,0,0.1910429081571463,0.0689818467783684,0.1503319721050186
81,month,1,0.2057593067384045,0.0719093021357675,0.1073633485423442
82,month,2,0.2137269907751661,0.0342926678471505,0.122151389760884
83,month,3,0.2024131161608327,0.0553110326553548,0.1017980382175515
84,month,4,0.1991258002915207,0.0343612300041548,0.1605272383278943
85,month,5,0.212012701278886,0.0662858434724696,0.1272694674761648
86,month,6,0.2094248830798798,0.0680703962551349,0.170219120679192
87,month,7,0.2201326710272659,0.0566383849005537,0.1565704601992691
88,month,8,0.2391326083847378,0.0529235436924119,0.1937120601489498
89,month,9,0.2013896177018453,0.0556469115629943,0.1304111987949993
90,poutcome,0,0.2686899988580963,0.0607018305696105,0.2131470308174758
91,poutcome,1,0.2636050208360446,0.0395798709101009,0.1878616663413904
92,poutcome,2,0.2336692852748069,0.0606341043978147,0.1747889878266378
93,poutcome,3,0.2429846814822031,0.0420177693078303,0.1753261171049402
94,poutcome,4,0.2847189486343567,0.0664646012140013,0.2061308511713689
95,poutcome,5,0.2891834420003191,0.0707422555643094,0.1843668085442668
96,poutcome,6,0.2964584320485001,0.05984517764658,0.237986849308684
97,poutcome,7,0.2957443288804051,0.0476792515926482,0.206164766915579
98,poutcome,8,0.2884661756950622,0.0277734934356302,0.2054841185894848
99,poutcome,9,0.2762548206641022,0.0518687126415178,0.1717769495072407
100,previous,0,0.3130177253724437,0.1751448669829453,0.1145207942106784
101,previous,1,0.3510441862257017,0.1002323658489528,0.1495058469073514
102,previous,2,0.3152779979094551,0.1162215979507803,0.1816009558858915
103,previous,3,0.2579828316335604,0.1186228371674812,0.0985963168047674
104,previous,4,0.3770495822671273,0.1629218177445665,0.1782032857402724
105,previous,5,0.3439269430043103,0.1694074798148515,0.1241989550903484
106,previous,6,0.3313546854309042,0.1961394602230262,0.1893552016218332
107,previous,7,0.3886709823828672,0.1430615409357158,0.2240972763664268
108,previous,8,0.362320761591287,0.0791968169916551,0.2134848508335298
109,previous,9,0.3849845618074379,0.1848768296406477,0.1937546654101112
