,variable,fold,statistical_parity,equal_opportunity,average_odds
44,housing,4,0.2581750273681499,0.0243801918990276,0.1051086028071046
45,housing,5,0.235891472868217,0.0362015503875968,0.0778168504491266
46,housing,6,0.269122380650749,0.0466279716121359,0.116878256110072
47,housing,7,0.1876932591218305,0.0204854669140382,0.0867216241765179
48,housing,8,0.2493294821539096,0.0074272746028472,0.0995117068566557
49,housing,9,0.2510362727754032,0.0279825931999845,0.1046687204810522
50,job,0,0.1083481726886917,0.0297484530153321,0.0621819262030476
51,job,1,0.1117339746877605,0.046340984445475,0.0613094127626442
52,job,2,0.0970323717118354,0.043163871863899,0.0396442130618255
53,job,3,0.133528383385651,0.0418703717666979,0.0769006830050684
54,job,4,0.1128418495771048,0.0731937140657214,0.0742642435046684
55,job,5,0.1244304447230271,0.0405583307216441,0.0605499105782221
56,job,6,0.1282943605008865,0.0436472850542853,0.0793505590542031
57,job,7,0.1269440580097757,0.0325675532840804,0.0767551948283106
58,job,8,0.1242340949424585,0.0254072647700396,0.0599951162956087
59,job,9,0.1014017326787359,0.0487190141979236,0.0458270261147811
60,loan,0,0.1432468240978878,0.0526147611253994,0.0244334564492928
61,loan,1,0.163890524260134,0.0269094355336655,0.0217825402650684
62,loan,2,0.2098765432098765,0.0174897119341563,0.0810597335546419
63,loan,3,0.1649689440993788,0.0038095238095237,0.0543833605552248
64,loan,4,0.1649882359473359,0.0276507290936474,0.0959099507552553
65,loan,5,0.2288092494479814,0.0228339309510168,0.0437849364615771
66,loan,6,0.21784807203879,0.0444964871194379,0.0544820871808168
67,loan,7,0.2371302119729793,0.0521779641276496,0.1198437582820027
68,loan,8,0.1664469857072376,0.0343291385315494,0.0498957980418305
69,loan,9,0.1348669432625987,0.0171771359107846,0.0773333104931746
70,marital,0,0.0807874240061814,0.0112264511978303,0.0205538224045034
71,marital,1,0.0685161627055872,0.0121067443803582,0.0059572013933247
72,marital,2,0.0892137573981676,0.0269028468179645,0.0611401972077078
73,marital,3,0.0933654480109506,0.0274197434538132,0.0312547018664164
74,marital,4,0.0603029069141292,0.0146701897526259,0.0195508183815176
75,marital,5,0.0487785338023982,0.0037838597144351,0.0313897468813729
76,marital,6,0.1000751691865707,0.0221437708877983,0.0417458857472211
77,marital,7,0.0879222103884865,0.0228829077726565,0.0485929747984839
78,marital,8,0.1049347160788167,0.0191212189108598,0.039758803672821
79,marital,9,0.0712968385095204,0.0438910583821093,0.0094865030589392
80,month,0,0.183291797532628,0.0517208194043375,0.1261884173437744
81,month,1,0.1991315833229427,0.0650464293083084,0.0882638343693887
82,month,2,0.2223947652919993,0.0421296907033668,0.1159837392524119
83,month,3,0.2059073438434845,0.0664586819438097,0.0850301677864291
84,month,4,0.2112127505495012,0.034913187319665,0.1597254313399905
85,month,5,0.2247170925443985,0.0502707439774839,0.1366902244940508
86,month,6,0.2097992626693147,0.0433480951608485,0.1446959072792199
87,month,7,0.232551555030677,0.061616573960334,0.1596864065833979
88,month,8,0.2293210320544759,0.0277014929986802,0.1576136524409082
89,month,9,0.2090757696193169,0.0535458087596992,0.1296869888712893
90,poutcome,0,0.2009611108177093,0.0643984299170545,0.14028897644547
91,poutcome,1,0.2389531144676642,0.0443329421087507,0.1339236502137502
92,poutcome,2,0.1929435482225474,0.058737173556444,0.1046232194298432
93,poutcome,3,0.2301882971996621,0.0536320498927097,0.1578293724347001
94,poutcome,4,0.2272096502068123,0.0398683423172197,0.1384980377082571
95,poutcome,5,0.2507458222768832,0.0530922480022501,0.1082539057262333
96,poutcome,6,0.277175724528568,0.0590976009038998,0.2010989466193244
97,poutcome,7,0.2808671870321584,0.0622983362026016,0.1891142282220004
98,poutcome,8,0.2517472758220118,0.0309609079776532,0.138459962585219
99,poutcome,9,0.2563340281451177,0.0442224564359619,0.098441610719841
100,previous,0,0.277968678116865,0.1679263391101583,0.0867640765615839
101,previous,1,0.3702273023902895,0.1063319240954697,0.1300816783501277
102,previous,2,0.3149136912765924,0.1317978030763577,0.166751162376304
103,previous,3,0.2564602867321179,0.1260372857911415,0.1054530000811404
104,previous,4,0.3019580296606414,0.213497048257508,0.1620287372959165
105,previous,5,0.3171623448352991,0.1263811942872493,0.0945424399281602
106,previous,6,0.3016532072338947,0.2156553304588919,0.1750740746359284
107,previous,7,0.3765028947777172,0.1138985907149088,0.222392664119782
108,previous,8,0.2889299814835991,0.0805491009401918,0.1129530774666661
109,previous,9,0.3384170823646549,0.1810457204671025,0.1997247386382106
