,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2052031424368899,0.1529195527193224,0.0863092898790739
1,age,1,0.2384328637658497,0.1011893513679104,0.060144385484259
2,age,2,0.2304698786820299,0.1479969383103893,0.1161582360806941
3,age,3,0.2291579697225698,0.0974673704683853,0.0885820978077242
4,age,4,0.2371315538114211,0.1782705313947774,0.0958280383885358
5,age,5,0.2216882827892596,0.0974463656645791,0.0807514242650489
6,age,6,0.2303698927353684,0.1269903952477815,0.1329760214177405
7,age,7,0.2147467562579964,0.13837034346706,0.1105399858443239
8,age,8,0.2429352365258515,0.1139586212448024,0.0677482247091489
9,age,9,0.2667297071155986,0.1451244173783913,0.0976568282989823
10,contact,0,0.1993530839928197,0.0347291911194084,0.0718165301975192
11,contact,1,0.2502450356781359,0.0450996136485896,0.0977401781696661
12,contact,2,0.2164400050610662,0.0473682002059659,0.0734428046721539
13,contact,3,0.2183561487637311,0.036602721806161,0.0914377118004023
14,contact,4,0.2244112356760976,0.0693299250547583,0.0678772237301293
15,contact,5,0.2808901942658257,0.0430962315606946,0.1401916112193524
16,contact,6,0.2374532822020155,0.0412511598629301,0.110687604937507
17,contact,7,0.2361940569575571,0.049387538071885,0.0994581838780623
18,contact,8,0.2544674872986985,0.0232209714266806,0.1206906596062001
19,contact,9,0.243666176833777,0.0382249213505878,0.1311780757333467
20,default,0,0.1964835164835165,0.0204029304029303,0.0367528807492204
21,default,1,0.1049683830171634,0.1535682023486901,0.0140534767043821
22,default,2,0.2421395955642531,0.006914546640574,0.1449421733730418
23,default,3,0.3325,0.0684090909090908,0.14365809795832
24,default,4,0.1821493624772314,0.0983606557377049,0.0957525368341922
25,default,5,0.1674999999999999,0.014090909090909,0.0673299327347085
26,default,6,0.144090909090909,0.0168181818181818,0.0700963092322765
27,default,7,0.1716621253405995,0.153496821071753,0.0312948016779058
28,default,8,0.2373275718796742,0.0782782117334219,0.1796150349098985
29,default,9,0.1671183378500452,0.1535682023486901,0.0278500344861562
30,education,0,0.0780160933525891,0.0375826220944492,0.0457778615548905
31,education,1,0.0587152800317681,0.0128029948343986,0.0188650538234604
32,education,2,0.078487896199749,0.0152672086156461,0.0525858012940836
33,education,3,0.1084248462599035,0.0261661968354237,0.0468577591331646
34,education,4,0.0791686990987692,0.0276792026085887,0.0565930780812936
35,education,5,0.1078507509780081,0.0373099153989829,0.0430291765092263
36,education,6,0.0829639003337561,0.0323231749631672,0.0347122218209538
37,education,7,0.1386899844535937,0.0348365732642429,0.0450201164129691
38,education,8,0.1150004020978324,0.0286113266164659,0.0435316768279828
39,education,9,0.0936964234558244,0.0202544231241556,0.0229353573340763
40,housing,0,0.2922684382823031,0.014952821105334,0.1514944200268773
41,housing,1,0.2714037961267944,0.008693836914282,0.0997457100563586
42,housing,2,0.2306345662753159,0.0195461188828036,0.1140353540946003
43,housing,3,0.2391781484167271,0.000763838530336,0.10539826720669
44,housing,4,0.2682336274067873,0.0313864382767725,0.1158865956694306
45,housing,5,0.261124031007752,0.0132170542635658,0.1120649671076355
46,housing,6,0.2804206471295422,0.0640924544643665,0.1274570118644834
47,housing,7,0.2028061224489796,0.0106292517006801,0.1051447056565163
48,housing,8,0.2583685785021662,0.0076206932122963,0.1120997651778102
49,housing,9,0.2829444351183481,0.0428971733319559,0.1453683519807816
50,job,0,0.111555937595713,0.017780008112639,0.0747335219074247
51,job,1,0.1134203897670461,0.0453987839000034,0.0692007830316973
52,job,2,0.1035912127500484,0.0632356400839104,0.0620603215505079
53,job,3,0.1312965642809449,0.0266713647623643,0.0740224153626156
54,job,4,0.1003863177196109,0.0829126664484826,0.0645335926672612
55,job,5,0.1219495629823634,0.0415186033623762,0.0640459757845811
56,job,6,0.1390857916384476,0.046526863661523,0.091242602696116
57,job,7,0.1401051807809602,0.0405396374507073,0.0765067012199831
58,job,8,0.1321339408534882,0.0342261375492371,0.0619543504782845
59,job,9,0.1150857698164029,0.0612710819277538,0.0701047106765871
60,loan,0,0.1877873899150495,0.0295378380484763,0.0827745410177749
61,loan,1,0.1930830976005513,0.0018954351603222,0.0684497243821304
62,loan,2,0.2340534979423868,0.0442386831275719,0.1072491127544589
63,loan,3,0.2178467908902691,0.0037681159420289,0.1046749305460151
64,loan,4,0.1887523163732016,0.0100914056481333,0.1172445121095795
65,loan,5,0.2431778239849619,0.033327110384385,0.0622620398487886
66,loan,6,0.2215753537619157,0.0301151169310947,0.0630971460481442
67,loan,7,0.2197763801537386,0.0616119263918005,0.0988305133923055
68,loan,8,0.1663880768466087,0.0075992430211409,0.058917731207514
69,loan,9,0.1390423086070663,0.0216167648846489,0.0864256247533675
70,marital,0,0.1134320764130967,0.0031897096475285,0.0542147310025059
71,marital,1,0.0844610606413999,0.0148656876739484,0.0251183091199173
72,marital,2,0.0998329292388153,0.0145909222807352,0.0539530764459988
73,marital,3,0.0891169419090387,0.0168385267071925,0.0386090892373108
74,marital,4,0.0815564333072612,0.0199272098344185,0.0478516669199297
75,marital,5,0.0607265292323564,0.013700222480566,0.0430733784378357
76,marital,6,0.1128395498190186,0.0246635859321097,0.0545671115943343
77,marital,7,0.0915981802228572,0.0059802565640089,0.052328491027398
78,marital,8,0.106736091910057,0.0162206100641824,0.0392804260870432
79,marital,9,0.092408133236671,0.0263704897468757,0.0327604850941662
80,month,0,0.1902887292937215,0.0586005220906734,0.139983783529353
81,month,1,0.1861397714856534,0.0633615372356777,0.0836209793464714
82,month,2,0.2098901309462938,0.0421842569053055,0.1339068395555394
83,month,3,0.2009559131569522,0.0454698960052972,0.1065481604955757
84,month,4,0.2001422126255699,0.0366054079760326,0.1625113544904155
85,month,5,0.2278419148706905,0.0530337234900486,0.1718502064008471
86,month,6,0.2053487252120279,0.0555039921322051,0.1402165198334618
87,month,7,0.2037120907681575,0.0551130904763727,0.1446705775064728
88,month,8,0.2420127105323239,0.0494226148517883,0.1938207171537912
89,month,9,0.2164804054864352,0.0609543694411478,0.1300464694933112
90,poutcome,0,0.2318984971554954,0.1210169715251134,0.1196154494211269
91,poutcome,1,0.2308243802954797,0.1432951233242631,0.1607114354921468
92,poutcome,2,0.2717302713154558,0.1198580234679776,0.1255798678607824
93,poutcome,3,0.2393853936248886,0.1264401004307412,0.1426754384112882
94,poutcome,4,0.1933598533454719,0.1330861026509789,0.1169108736750979
95,poutcome,5,0.3043707076289456,0.1087280923148993,0.163584140017367
96,poutcome,6,0.2458657617140067,0.1506078436698403,0.1780748008875686
97,poutcome,7,0.2515654042277124,0.1817500815187909,0.1187718831444788
98,poutcome,8,0.2429660602071132,0.1494132015259918,0.112930121306862
99,poutcome,9,0.2637547124748096,0.1302106241389273,0.1622553120683759
100,previous,0,0.3064069741980317,0.1594364477392554,0.1061859798762099
101,previous,1,0.3439963798296116,0.107468905739818,0.1445630354024203
102,previous,2,0.3022044454250971,0.1060780509391164,0.1978691164618544
103,previous,3,0.2787738285640765,0.1029244304037945,0.1205874861032216
104,previous,4,0.3756157418240417,0.1595252719276464,0.1779866625128085
105,previous,5,0.3468083025945406,0.1837558101496744,0.1278306993380567
106,previous,6,0.3310832048843582,0.1611959511394982,0.2294300341755406
107,previous,7,0.4010435618997503,0.1117416787399782,0.2545633567873485
108,previous,8,0.3237804137616982,0.0838366283206915,0.1428197862999425
109,previous,9,0.379657499550125,0.1481488287996886,0.1415646121919471
