,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2132369026568647,0.1574464510690221,0.0851960759479079
1,age,1,0.228311453281142,0.1045174662959543,0.0787903205477384
2,age,2,0.2364241869265783,0.1440507843456961,0.0937490583742713
3,age,3,0.230738621950205,0.0942682563331795,0.0924698047843087
4,age,4,0.238205501931857,0.1614870706718711,0.0867299677342032
5,age,5,0.2212925911913721,0.0981913300413855,0.0849696208988179
6,age,6,0.2290334204181819,0.1241080677515328,0.1301022574857824
7,age,7,0.2161814046768859,0.1102341944601486,0.1096060446443877
8,age,8,0.245887491940756,0.11210712536701,0.0665466101172614
9,age,9,0.2683629674869252,0.1432810709156006,0.0928789725937015
10,contact,0,0.2167789735183944,0.0395791929855562,0.0923805500524165
11,contact,1,0.231843583327189,0.0581033063764354,0.0852083022860918
12,contact,2,0.2191338820338776,0.0270405760053788,0.0780330196141074
13,contact,3,0.2257229596459156,0.0487962979617699,0.0965403414221387
14,contact,4,0.239179908262978,0.0557320147019308,0.0869067351235351
15,contact,5,0.2617264174506233,0.0432644270258759,0.1114082412045674
16,contact,6,0.2332834340973667,0.054685510749062,0.1083639403144808
17,contact,7,0.2317737078092896,0.0440691665403163,0.0957116247407481
18,contact,8,0.2435607726872566,0.0252376536336912,0.1061475106512631
19,contact,9,0.2553771086483371,0.035459459107214,0.141175800946821
20,default,0,0.222647798747483,0.0482353562045827,0.0311892537695212
21,default,1,0.184091481796475,0.0889697406667573,0.0384904669104708
22,default,2,0.212901420246744,0.06086415502733,0.183721641116805
23,default,3,0.1176883996747081,0.057380628290466,0.0567232064052985
24,default,4,0.1749633501583641,0.0820264746442099,0.1617172957192101
25,default,5,0.2060119386339758,0.0584910438943718,0.1697638557671447
26,default,6,0.0971771677804027,0.0608209785183782,0.0521002464135506
27,default,7,0.211896494756666,0.0866772953353678,0.1819609979443294
28,default,8,0.2044883316761707,0.0821639959440566,0.2096820610113724
29,default,9,0.0972781864459932,0.0776453254148275,0.0423184429287386
30,education,0,0.0659719570138671,0.0391195929643266,0.0434208941164045
31,education,1,0.0468939424482894,0.0200729408793604,0.0221041225428025
32,education,2,0.0735563364896874,0.0289742797771614,0.0472834047246937
33,education,3,0.1320180032842242,0.026601596115304,0.0703840363000716
34,education,4,0.0778457402330672,0.0292139742035194,0.0552096548603302
35,education,5,0.1192131402070711,0.0359151016486569,0.0514177142865489
36,education,6,0.0776992469112007,0.032042129811775,0.0308571758800194
37,education,7,0.1276133245929665,0.0113676307399184,0.0277103153969414
38,education,8,0.1150846058383511,0.0152702281271745,0.0441560459602765
39,education,9,0.0888626098718978,0.0256436836506755,0.0157221208466229
40,housing,0,0.2888022337762372,0.0186565248090377,0.1467327594921681
41,housing,1,0.2682692616501269,0.0052574107974435,0.0958449226601113
42,housing,2,0.2433387405039911,5.781925059822335e-05,0.1265496620954042
43,housing,3,0.2609717186366932,0.0001256949480299,0.1300859842973798
44,housing,4,0.2781119196342326,0.0317470538991564,0.1242391521198491
45,housing,5,0.2569767441860465,0.0351162790697674,0.1033865648562804
46,housing,6,0.2807050428532647,0.0665615264294116,0.130858164306952
47,housing,7,0.1886209029066172,0.0146103896103896,0.0891702745751954
48,housing,8,0.2748865277491232,0.0237002269445018,0.1311565658872244
49,housing,9,0.2896333983290505,0.0544801849149675,0.1484108889234898
50,job,0,0.11659981622293,0.0165332067955106,0.0678124914152957
51,job,1,0.1237582150111449,0.044368642896185,0.0540821385691711
52,job,2,0.1017521954122593,0.0547824027874821,0.0571348071490261
53,job,3,0.1444248512376051,0.029230162054626,0.0844045757719279
54,job,4,0.1128072809349817,0.0716887618977017,0.072164392340548
55,job,5,0.1312598256673622,0.0437662513992622,0.0745147112721307
56,job,6,0.1453005982555361,0.0536974087143933,0.0972403484460757
57,job,7,0.155419314422352,0.0334899749930006,0.0829498399747282
58,job,8,0.1152379543597982,0.0382098344626148,0.0645465413619957
59,job,9,0.1126121768230675,0.0528415112642803,0.0705297164721203
60,loan,0,0.1422336528719507,0.0536279323513366,0.0233961120509525
61,loan,1,0.2270214385204118,0.0119685242888528,0.1102772985434235
62,loan,2,0.2268518518518518,0.0390946502057613,0.0999937765785525
63,loan,3,0.2234782608695651,0.0022774327122153,0.1131013144103025
64,loan,4,0.1758569713290255,0.006482374742336,0.1017443099356688
65,loan,5,0.27611224483227,0.0168598999607311,0.1122991925795546
66,loan,6,0.2379687963848665,0.0013523765544083,0.1001828709705297
67,loan,7,0.2032378290239925,0.0429769392033542,0.0856698062493742
