,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.2091846637077132,0.1649190161976247,0.0882184249349803
1,age,1,0.2270320066696896,0.0941957322635435,0.0649463352039106
2,age,2,0.2266990153678158,0.1246757940717221,0.1024058550899912
3,age,3,0.2387433055841224,0.1316811547566009,0.1034361969329024
4,age,4,0.2419879744309025,0.1630778367201432,0.0985627599664679
5,age,5,0.2331064950143267,0.0857441500556868,0.0824514699308973
6,age,6,0.2257638952807081,0.1116280079048014,0.1360407834732773
7,age,7,0.2104598903923712,0.1334593252168308,0.1153812688698098
8,age,8,0.2286304483444534,0.1170049958579552,0.0747630124726595
9,age,9,0.2700372497468457,0.1269712756004356,0.0955023831787861
10,contact,0,0.1664515700910796,0.059112003764243,0.0201422729527584
11,contact,1,0.2349725443254442,0.0575932928799681,0.0709629592384537
12,contact,2,0.2123107348030567,0.0218752398370097,0.0420243958822324
13,contact,3,0.2021674398801427,0.0402840593621528,0.0759470704271316
14,contact,4,0.2145544118064871,0.0533435613674287,0.0538346890662702
15,contact,5,0.251264388129463,0.0392814769994992,0.0885771469799148
16,contact,6,0.2203916304810994,0.0499895524341757,0.0872180848340543
17,contact,7,0.2096059074996784,0.0315079777739933,0.0674536356193229
18,contact,8,0.210653977100629,0.0235932141508492,0.0646709196167138
19,contact,9,0.2170163564839076,0.0235750314186403,0.0932750723627686
20,default,0,0.1937362637362636,0.0066666666666665,0.0346798244286684
21,default,1,0.1004516711833785,0.1436314363143631,0.0097941545376152
22,default,2,0.1853881278538813,0.0307893020221787,0.0650466085284258
23,default,3,0.2654545454545455,0.1518181818181818,0.014188617370147
24,default,4,0.2322404371584699,0.03551912568306,0.1618989914320337
25,default,5,0.1756818181818181,0.0031818181818181,0.0576702272683635
26,default,6,0.1938636363636363,0.0775,0.1074277625528408
27,default,7,0.1598546775658492,0.1435059037238873,0.0201773482716508
28,default,8,0.2663287352501247,0.0401362805384742,0.1968874663231036
29,default,9,0.1662149954832881,0.1400180668473351,0.0280126120800078
30,education,0,0.0773405905233451,0.037328654554571,0.0451772010088986
31,education,1,0.0643767692401856,0.0231052327756999,0.0173493345952253
32,education,2,0.0632823202475967,0.0220912449024906,0.0356259458705737
33,education,3,0.0948739710552625,0.0353683875368218,0.0414821865033412
34,education,4,0.0741356117224551,0.0346293773367759,0.0508146931601489
35,education,5,0.1064669122904133,0.0273483483919271,0.0431475901570164
36,education,6,0.076968988184052,0.0302232987607089,0.0274834527718761
37,education,7,0.1427310629499613,0.0309110466328059,0.0428100375745363
38,education,8,0.0943204362430017,0.0167339478487635,0.0229793978774213
39,education,9,0.0996196164079133,0.0341983880948105,0.0249307378290181
40,housing,0,0.2655594068938955,0.0104660119391488,0.1171099050203527
41,housing,1,0.234113755339307,0.0256672126409095,0.0535558194878681
42,housing,2,0.2182901562725856,0.0174871111253874,0.0946112360400506
43,housing,3,0.2144259124969784,0.0087696398356296,0.0876305820979644
44,housing,4,0.2706613432931934,0.0410007083521154,0.1151601570638804
45,housing,5,0.2292635658914729,0.0139922480620154,0.0693321614336666
46,housing,6,0.2627170133278177,0.0446824463203071,0.1103050530561663
47,housing,7,0.1771026592455163,0.024273345701917,0.074996734638433
48,housing,8,0.2406643284505879,0.0131524654425417,0.0886650720070637
49,housing,9,0.2308337960511874,0.0394300176908872,0.0851422841085185
50,job,0,0.108074469557886,0.0296629303157931,0.056195135307639
51,job,1,0.0997929194745485,0.0450023919420649,0.0518217166077489
52,job,2,0.0998429772226676,0.0502355759403797,0.0516220910448005
53,job,3,0.1352349712263858,0.0366593372032087,0.0852387655864382
54,job,4,0.1054863466954467,0.0662688302973605,0.068601026099178
55,job,5,0.1227224890759098,0.0425592400479629,0.0556673165746198
56,job,6,0.1347525628529789,0.0385883248370105,0.0914265227927327
57,job,7,0.1337415113446599,0.052391891181572,0.0673841282570062
58,job,8,0.131131900028953,0.0350692409664771,0.0539354018632014
59,job,9,0.1158523600598688,0.0499209096329088,0.0635762772608577
60,loan,0,0.1499259605642584,0.0317512274959084,0.0353547367467716
61,loan,1,0.1959693284128603,0.0108700334573024,0.0636122017737616
62,loan,2,0.2088477366255144,0.0483539094650204,0.0696459080496758
63,loan,3,0.1597929606625258,0.0034368530020704,0.0494848511445915
64,loan,4,0.1582768265513627,0.025075824351242,0.0872849834278211
65,loan,5,0.2167002491325424,0.0062057821924951,0.0296400080376696
66,loan,6,0.2248903255599168,0.0270970082791832,0.0700692580257008
67,loan,7,0.2133706033077102,0.0573025856044724,0.0911768840445506
68,loan,8,0.1551585752892056,0.0230407281135173,0.0405433108146559
69,loan,9,0.1379984672709494,0.0225284744060674,0.0831037147113119
70,marital,0,0.0846355137044521,0.02654757662604,0.0224977829820405
71,marital,1,0.0959437842707644,0.0106483326881336,0.0337910742453744
72,marital,2,0.087849638438351,0.0391636220213691,0.0583719585327737
73,marital,3,0.0828448473692107,0.0225213149657942,0.0347479436703453
74,marital,4,0.0655158985880006,0.0179215120071113,0.0240904812133278
75,marital,5,0.0281196140962587,0.0180844226966635,0.0150683071193664
76,marital,6,0.0873114572537849,0.0206285013165856,0.0290486330220068
77,marital,7,0.0925127820421,0.0278986417020877,0.051633812862356
78,marital,8,0.1162827416613651,0.0162808236655627,0.0474046127048801
79,marital,9,0.0909822563702478,0.0379779102331085,0.0178495673361053
80,month,0,0.1765422857856335,0.0543357158297203,0.122209616893178
81,month,1,0.201862297304049,0.0599931907144324,0.1008284745327357
82,month,2,0.227547585250581,0.0507848293580165,0.1063525144170235
83,month,3,0.201113259055309,0.0485438107792334,0.0871382319816457
84,month,4,0.2089521553814404,0.0345473135234633,0.1557968489626691
85,month,5,0.2149391630556139,0.0606536385602224,0.1239903890011282
86,month,6,0.2124100273237771,0.0464643088287904,0.1476529427392812
87,month,7,0.224102219996071,0.0519839316785528,0.1466802086647463
88,month,8,0.2404244140840907,0.0359675318951285,0.1641383783538192
89,month,9,0.2111939655109396,0.0580122669285977,0.1325447852330845
90,poutcome,0,0.2131992651108652,0.0515091524901929,0.1287688025663157
91,poutcome,1,0.2585052427347692,0.0430977838521585,0.1613261862104988
92,poutcome,2,0.201553348968924,0.0558913335740374,0.1110968949721854
93,poutcome,3,0.2272620037201579,0.0327054412337693,0.1541952563740261
94,poutcome,4,0.1998139331592235,0.0637223256190595,0.1303288862080796
95,poutcome,5,0.2771287492910562,0.038784272783757,0.1481086371780483
96,poutcome,6,0.2673161755893353,0.0605393491510295,0.1914260815172869
97,poutcome,7,0.2707344748571053,0.0439648287041401,0.1802639090096348
98,poutcome,8,0.2651079446708061,0.0279806791943703,0.1538494105019449
99,poutcome,9,0.25809665815117,0.0625508050474415,0.0895417811974053
100,previous,0,0.2614362983552488,0.1469781802277461,0.0718838026460848
101,previous,1,0.3502421235804681,0.1049140933748312,0.1378358986584624
102,previous,2,0.2983615714932859,0.147112820229562,0.1869929604313897
103,previous,3,0.2534887460091475,0.1264046020435218,0.098621073900896
104,previous,4,0.3064065352236507,0.1938474512494736,0.1486209042028857
105,previous,5,0.3341381701454815,0.1231881452578565,0.1179745621318071
106,previous,6,0.2846514233062115,0.2219350580675804,0.1558715295928393
107,previous,7,0.3745377729143169,0.1073555592000617,0.2307593290009812
108,previous,8,0.3072929269663813,0.0900934104102861,0.1151446750997514
109,previous,9,0.3360017257739361,0.1964746498649832,0.1775032301347574
