,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.1240346572818422,0.0877824400366091,0.1638798386833166
1,age,1,0.1533648484616416,0.082004088525395,0.1401757016392973
2,age,2,0.1403956274557962,0.0779660089923432,0.1558094982727493
3,age,3,0.1496245183268615,0.0945582203296911,0.1526471659601573
4,age,4,0.1577949275503657,0.0997519935153492,0.1538603723702586
5,age,5,0.1340617862654358,0.0840555590993958,0.1557794844301193
6,age,6,0.1443229844968194,0.1068889062173216,0.1426392418510911
7,age,7,0.1494086994419481,0.112707555486018,0.1538063563684919
8,age,8,0.1426529427634694,0.1061344891311245,0.1328023403965228
9,age,9,0.1239407112330956,0.0755341043620545,0.1326808860019929
10,education,0,0.2487432627601914,0.0604018195736906,0.2647829776667563
11,education,1,0.2402011533932992,0.0735534636244768,0.2125789399119769
12,education,2,0.2411243695084653,0.0588980717685405,0.2009073920752088
13,education,3,0.2460119521418484,0.0726942432640619,0.2671278841312817
14,education,4,0.2429460262664816,0.0693675463570036,0.2321283523107339
15,education,5,0.240093947432227,0.0594546346129777,0.2289255315985138
16,education,6,0.2537261579761112,0.063218208000304,0.2528663018922926
17,education,7,0.2458518432284902,0.0788854732451231,0.240597586548624
18,education,8,0.2457188419913143,0.0654704274928909,0.2529576420472157
19,education,9,0.2390020955092534,0.0625432724830565,0.2210822375148096
20,hours.per.week,0,0.1848660733569061,0.1194021366570229,0.2287590805010676
21,hours.per.week,1,0.197537602098595,0.1431498076534956,0.2250305256105548
22,hours.per.week,2,0.1901826611385455,0.1175920708494204,0.2312326157535776
23,hours.per.week,3,0.2075041894755661,0.1533128274217627,0.2199081600031401
24,hours.per.week,4,0.2004526037794582,0.1474259215929188,0.2290385934293381
25,hours.per.week,5,0.2067580908318886,0.1391874030305496,0.2374159364895146
26,hours.per.week,6,0.2172179892349146,0.1526363844186433,0.221424217594457
27,hours.per.week,7,0.1754076528787625,0.1231934258968907,0.2247931513891967
28,hours.per.week,8,0.2010979032502073,0.1330116751685963,0.223442736836314
29,hours.per.week,9,0.2246026055737729,0.1322288509623527,0.2345727504542608
30,marital.status,0,0.2177006158605259,0.098465912444804,0.209240299134874
31,marital.status,1,0.2250662497106535,0.1081393267992311,0.1955516249589232
32,marital.status,2,0.2469982059170036,0.1418522363385265,0.2114806034731133
33,marital.status,3,0.3052440103694854,0.1132478105974502,0.1612803739735044
34,marital.status,4,0.2356344178148424,0.1805444575431056,0.2287919365991217
35,marital.status,5,0.1958155368366966,0.1180814962716203,0.1517704437289728
36,marital.status,6,0.2390702146209321,0.1413850574205575,0.2155887884450852
37,marital.status,7,0.2200927217889817,0.1356904165062965,0.1966686617126891
38,marital.status,8,0.2320882800438222,0.2221335364705992,0.2048284867986489
39,marital.status,9,0.1966654284866684,0.1160305792354113,0.1581958852308991
40,native.country,0,0.2291833983416148,0.144291159376171,0.227043714239141
41,native.country,1,0.2005101374120131,0.1597160455291665,0.2586216916671233
42,native.country,2,0.2078948410145035,0.151271373442862,0.2673035564506745
43,native.country,3,0.1541505077741313,0.129787909276221,0.2238951105063562
44,native.country,4,0.2216521046573337,0.1567142232106966,0.2520004960844414
45,native.country,5,0.2046975441444454,0.1345394999779646,0.2707089596920708
46,native.country,6,0.166566099030482,0.1020660406907896,0.2246924396660378
