,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.1259519846207518,0.0873943600302184,0.1665188047761586
1,age,1,0.1387152432294126,0.114229346945721,0.1466946296243416
2,age,2,0.1388484649471796,0.0954996006716333,0.1604432834718487
3,age,3,0.1543143023788275,0.1032596606260375,0.1421719364869348
4,age,4,0.1525205371682426,0.1048281126667254,0.1493842185131853
5,age,5,0.1453585746950018,0.1020251644956434,0.1569042404190407
6,age,6,0.143663431405684,0.1267446658087784,0.1483761252407367
7,age,7,0.1690568896860336,0.1180383357687628,0.1549432726021201
8,age,8,0.1432087792708699,0.1175053835700602,0.1505245881079435
9,age,9,0.1314680614604112,0.0851502008645133,0.1512181284036483
10,education,0,0.2405283624934629,0.0699933260306316,0.2585060978257203
11,education,1,0.2255874591928328,0.0796515992024708,0.1999036226357433
12,education,2,0.2329554096768932,0.0713861236233694,0.2132764186636442
13,education,3,0.2365835946717964,0.0829111681415763,0.2518268953051831
14,education,4,0.2371054502728622,0.0782738886590244,0.2320427948969151
15,education,5,0.2268102137345971,0.0748535429409078,0.2130619465878238
16,education,6,0.2388298625779092,0.0736805666125653,0.2408891193212364
17,education,7,0.2376137184170124,0.085810090422003,0.2209495258251206
18,education,8,0.2425147022124762,0.0745488074952472,0.2533238641072454
19,education,9,0.2347493547784249,0.0660727478162305,0.2210304544764341
20,hours.per.week,0,0.1830161074163452,0.1308552576440317,0.2257805739876657
21,hours.per.week,1,0.1824926361518059,0.1596191692886848,0.2261207569147287
22,hours.per.week,2,0.1812282001929138,0.1586910131245979,0.2357521227317534
23,hours.per.week,3,0.2055939588174414,0.1574881493016434,0.2189431610645733
24,hours.per.week,4,0.1776583309965214,0.1796556902705341,0.2321339053613373
25,hours.per.week,5,0.1987329799935687,0.146300718800924,0.2211133989131602
26,hours.per.week,6,0.186982393060636,0.1876028689098846,0.2128126054240852
27,hours.per.week,7,0.1727298751013023,0.1318791457223879,0.2157898634207003
28,hours.per.week,8,0.190435731938544,0.1581692795518005,0.2238016097576678
29,hours.per.week,9,0.2198199715453275,0.1467824639449457,0.2190876827825997
30,marital.status,0,0.2304554785860853,0.1081280297244533,0.2456406422453222
