,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.1220747257535599,0.0938988214668277,0.1509578349619648
1,age,1,0.1380342850331758,0.103060305733522,0.1354913505783292
2,age,2,0.1330940257081644,0.0816407363528205,0.1483510584290049
3,age,3,0.1500743751558364,0.1101331478391824,0.146311354352404
4,age,4,0.149681079399584,0.1030623794231214,0.1470610391164648
5,age,5,0.1379676271336977,0.0980010532820058,0.1530774133526528
6,age,6,0.1472795244999571,0.120761902665233,0.1525982815043111
7,age,7,0.1487763721841755,0.1074170305670015,0.1520925655382198
8,age,8,0.1341115672727269,0.0999888218290762,0.139790650162076
9,age,9,0.1236502011243271,0.0869795466574546,0.1302485599075656
10,education,0,0.2513563512342909,0.0654888907263069,0.2712182343985608
11,education,1,0.2306573444828119,0.0784313777713541,0.2032751819658964
12,education,2,0.2335388879238109,0.0631904161799037,0.2145568054586381
13,education,3,0.2445978795064799,0.092457663889548,0.2574669419047354
14,education,4,0.2361225853113192,0.0833121029850325,0.2233484027831742
15,education,5,0.2370735090493332,0.0762404122127741,0.2310586197465263
16,education,6,0.2331595454118874,0.0754501190874807,0.2268414850641786
17,education,7,0.2341082412835252,0.0856767794955356,0.226159967538769
18,education,8,0.2354409382470063,0.0744204867462699,0.2485265005566075
19,education,9,0.2310778387417771,0.0728813563837905,0.2109176998618819
20,hours.per.week,0,0.1928369293242596,0.1429355973058766,0.2341499524365203
21,hours.per.week,1,0.1847571766943418,0.15410783614059,0.2287022850223118
22,hours.per.week,2,0.1755154073720313,0.1434000273738775,0.2369873141789429
23,hours.per.week,3,0.1954235579736966,0.1622919146548704,0.213020651597183
24,hours.per.week,4,0.1927421185642505,0.1541707635566573,0.2363892279351051
25,hours.per.week,5,0.2174752453371137,0.1510067541980624,0.2197349923512001
26,hours.per.week,6,0.1851344063532911,0.1937417457639693,0.2222905193788023
27,hours.per.week,7,0.1777373922096418,0.1454721274205482,0.2046685375646737
28,hours.per.week,8,0.1812369316040625,0.1587277217549353,0.2128852410314022
29,hours.per.week,9,0.2248983436084958,0.1397304636146006,0.2135680010778676
30,marital.status,0,0.2233238576347397,0.1144106475693945,0.2184212370583634
31,marital.status,1,0.2417467419527722,0.1261240571721368,0.2214158244455409
32,marital.status,2,0.2496740003183234,0.1564794441921831,0.2312178805494213
33,marital.status,3,0.2349934824233799,0.2356801810380845,0.2242781190126775
34,marital.status,4,0.2395095233826613,0.1877960184045801,0.2634034623282749
35,marital.status,5,0.2000382524974993,0.1326377722806575,0.1784224554607867
36,marital.status,6,0.2375850433270029,0.1598394061047966,0.2575317153688547
37,marital.status,7,0.2350877097127322,0.1496064573724156,0.1962186262768139
38,marital.status,8,0.237055054240007,0.2233217085927424,0.2752526194105485
39,marital.status,9,0.2142193077382814,0.1351138442671357,0.2208441322343227
40,native.country,0,0.2258851450056317,0.1525883884849585,0.2255819890996641
41,native.country,1,0.1875492925939051,0.1812470257932989,0.2483868650912179
42,native.country,2,0.2171542177515803,0.128546669560224,0.2503648351555114
43,native.country,3,0.1620907364246272,0.1432778291009195,0.2427832102496701
44,native.country,4,0.2212788405013448,0.1614775927264372,0.2512967242001849
45,native.country,5,0.1936459300543011,0.1514098834000721,0.2560361937597156
46,native.country,6,0.1747963475665775,0.1362729594794235,0.2236730791265926
47,native.country,7,0.1625934663342136,0.1364567235595595,0.2326002733663327
48,native.country,8,0.1938285700070946,0.1723313199250193,0.2335137494344171
49,native.country,9,0.1933081975361681,0.1725818291598015,0.2575796364669037
50,occupation,0,0.1589877743101191,0.073503332254435,0.1838281675135129
51,occupation,1,0.1967620490066587,0.0808766038684506,0.1445548933147981
52,occupation,2,0.1640135939521773,0.0623785913325158,0.1840700480782207
53,occupation,3,0.1572151613627468,0.0842425019303441,0.1757071882933511
54,occupation,4,0.151225427237766,0.0763882099366696,0.1683512920922314
55,occupation,5,0.1497239198814079,0.0698695284829258,0.1407053170582829
56,occupation,6,0.1482808497385855,0.0709335642691945,0.1533092513170568
57,occupation,7,0.1568999214163249,0.0769101038510324,0.1673770235584362
58,occupation,8,0.1565806725069846,0.0609753224875176,0.1528911215353738
59,occupation,9,0.1587762767867965,0.0801852800386233,0.1406712235835992
60,race,0,0.1326448764308863,0.0637456745140834,0.1472314579410066
61,race,1,0.1066922658646417,0.0542637160509372,0.1075090931287782
