,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.1249433347883029,0.0882671033868291,0.1559289275279778
1,age,1,0.137741389396297,0.1002746693501232,0.1401194651401672
2,age,2,0.1429069778688214,0.0874547975913387,0.1579314609826495
3,age,3,0.1640947581659884,0.0934630833602986,0.1506265991188049
4,age,4,0.1445181723800656,0.1051180535874575,0.1453856501475988
5,age,5,0.134854844926182,0.0953006421678218,0.1528157771506309
6,age,6,0.1376609841817502,0.1196858270136602,0.1425769845078601
7,age,7,0.1472082616602446,0.1105099988352087,0.152981980937006
8,age,8,0.1476845989802452,0.1103506457416381,0.1413140815467126
9,age,9,0.1238952435158211,0.0841527085853955,0.1303103515085645
10,education,0,0.2541069928828958,0.0704743404579037,0.2762503633101353
11,education,1,0.2279415951625502,0.0729039217386321,0.1996425305076992
12,education,2,0.234769794718852,0.0669014473536264,0.2135396990758477
13,education,3,0.2441128943419107,0.0906484261568727,0.2625481611067118
14,education,4,0.2342654287971332,0.0804951249410562,0.2260427016861809
15,education,5,0.227514743405804,0.0679822332874367,0.220998111264256
16,education,6,0.2450063259533409,0.0737090924095095,0.2535740385314096
17,education,7,0.2331040426875215,0.0797543084727061,0.2251847377772697
18,education,8,0.2437893487799247,0.0780677404167946,0.2695134234591095
19,education,9,0.2349015207149364,0.0757058225883199,0.2123256726553369
20,hours.per.week,0,0.1864360913446619,0.135616765306429,0.224919835590052
21,hours.per.week,1,0.1805049865583211,0.1590616882486539,0.2231129207215111
22,hours.per.week,2,0.1847695249258425,0.1547520269378037,0.2410090239104832
23,hours.per.week,3,0.196327612784606,0.1600846160371392,0.2170109617603719
24,hours.per.week,4,0.1834170122773543,0.1677236326041423,0.2238439763647165
25,hours.per.week,5,0.2035903796452427,0.1323601574685589,0.2163773036725638
26,hours.per.week,6,0.1997137584194307,0.1789868149655221,0.2171651063919588
27,hours.per.week,7,0.1642124926253952,0.1407556739832159,0.2159042827581844
28,hours.per.week,8,0.1861891592268067,0.1542742443499453,0.2194193183997674
29,hours.per.week,9,0.2186457991170518,0.1434418235639584,0.2206914603282243
30,marital.status,0,0.2279421565066762,0.1138382658493526,0.2259998275765453
31,marital.status,1,0.238150185420558,0.1234989082769639,0.211131449155162
32,marital.status,2,0.250789640624873,0.1609696311205762,0.2270442997823345
33,marital.status,3,0.236800906667921,0.2306834619671371,0.231357779335767
34,marital.status,4,0.2162206314524744,0.1628369899124294,0.2511999731208917
35,marital.status,5,0.2014800937898883,0.1369873927596734,0.154910190125772
36,marital.status,6,0.2401931025846495,0.1505959736614084,0.2633840911817294
37,marital.status,7,0.2246469093280396,0.1466686237687241,0.1884650165626073
38,marital.status,8,0.2364066831220122,0.2266296129041143,0.2506233441979708
39,marital.status,9,0.2193850558145211,0.1355703958786263,0.2176662160705425
40,native.country,0,0.228348975122796,0.1514710837524429,0.2203515130241447
41,native.country,1,0.2150986868362778,0.1573408562620624,0.2660039569753639
42,native.country,2,0.2165977950829956,0.138214284860661,0.2527726693543787
43,native.country,3,0.167352896471145,0.1267591321331124,0.2489089248196027
44,native.country,4,0.2180574506714215,0.1588760455036606,0.2449485427392895
45,native.country,5,0.2038025919818861,0.1483474943689364,0.2610774266022175
46,native.country,6,0.1678009199447365,0.1189129584802023,0.2167353014348384
47,native.country,7,0.1559718990602406,0.1294969890420409,0.2257542028744689
48,native.country,8,0.2329965000163589,0.1739068814070192,0.2265051479549115
49,native.country,9,0.1868562594318078,0.1827588321959957,0.2486129775938831
50,occupation,0,0.1590689427809726,0.0743729728858628,0.1850874990105644
51,occupation,1,0.2000577424735933,0.0749976766677783,0.1554505303862472
52,occupation,2,0.1655327670131341,0.0679724721696479,0.1817911798178119
53,occupation,3,0.15470932267186,0.0775582406297902,0.1709038009980726
54,occupation,4,0.1495086152006332,0.0752724959754561,0.1748999852338455
55,occupation,5,0.1514398552508211,0.0687768911759237,0.1554204608660523
56,occupation,6,0.1533610657179664,0.0680683767947184,0.1584779519649272
57,occupation,7,0.1567124764484416,0.0772666955682892,0.1654092063868094
