,variable,fold,statistical_parity,equal_opportunity,average_odds
86,sex,6,0.1902885862516212,0.115730382619974,0.085157108373129
87,sex,7,0.1725639629831246,0.118993238818805,0.0646869695730835
88,sex,8,0.1674481238361473,0.1040609600787728,0.0524487147946297
89,sex,9,0.1987316757958959,0.111753788818009,0.1145716262807925
90,workclass,0,0.1363869488111189,0.0624237118735931,0.1126891952829305
91,workclass,1,0.1464871267929252,0.0550330877442132,0.1398431941930462
92,workclass,2,0.1392193919739455,0.0603167573041548,0.1078125019426657
93,workclass,3,0.1040488597962485,0.03951516450354,0.0580837275022037
94,workclass,4,0.1358150099641851,0.0660074226372092,0.1004056279795152
95,workclass,5,0.1357518632586113,0.0569656093876002,0.1023613547769323
96,workclass,6,0.1436773813560566,0.0810888672108986,0.0698036663690032
97,workclass,7,0.1580458324784297,0.100053292220287,0.1305972809481239
98,workclass,8,0.1165668584197955,0.0368632962769175,0.0794708943087965
99,workclass,9,0.136889320991295,0.0716838767899824,0.1106345627527763
