,variable,fold,statistical_parity,equal_opportunity,average_odds
0,age,0,0.1292774585428018,0.0882996647926935,0.1620471531395554
1,age,1,0.1548165634709306,0.0804648240628893,0.1451584371930346
2,age,2,0.1419456105370944,0.0787926854697509,0.1565313611081225
3,age,3,0.1524249449077141,0.0971255239052833,0.1602990670905431
4,age,4,0.1537826581992006,0.1014524632614511,0.1541862721739068
5,age,5,0.1325221341126883,0.0819928845867374,0.161030068617836
6,age,6,0.1481690898938024,0.1115620060339958,0.1464837061241337
7,age,7,0.1475584054778056,0.1063847384116543,0.1593788017929012
8,age,8,0.1400157152986406,0.1117736268846517,0.1393081158799058
9,age,9,0.1233302111712159,0.073348651071323,0.132479788257586
10,education,0,0.2456349440487614,0.0537500569068358,0.2572446766521675
11,education,1,0.2325326130563554,0.0659180535050229,0.2039262356719942
12,education,2,0.2401052949569862,0.0550834932373428,0.2057852212372842
13,education,3,0.2446446671599388,0.0792179296773314,0.262308420909951
14,education,4,0.2427385211793861,0.0706790523499585,0.2317240279061652
15,education,5,0.240802697395661,0.0602396119233984,0.2319268664535924
16,education,6,0.253062261624465,0.0604576436821685,0.2610047422125972
17,education,7,0.2345403158421158,0.0801639533283823,0.2224929280332375
18,education,8,0.2496700276794654,0.0708487295745034,0.263787580806282
19,education,9,0.2327664786007615,0.0609804469357978,0.2138817365106856
20,hours.per.week,0,0.1794417672682389,0.1234272212441678,0.2294479873565089
21,hours.per.week,1,0.1859465927511797,0.139228732398556,0.2346242897882648
22,hours.per.week,2,0.1850095610446858,0.1307245572085089,0.2357028887402442
23,hours.per.week,3,0.2100591873481991,0.161815373262457,0.2263790697316343
24,hours.per.week,4,0.2009973037212333,0.1462356600658107,0.2307939226836818
25,hours.per.week,5,0.2041027305907173,0.1428802820115857,0.237410249250004
26,hours.per.week,6,0.2106769735698062,0.1599332197791513,0.2265360497018261
27,hours.per.week,7,0.1764146941670009,0.122373322451782,0.2229390511022041
28,hours.per.week,8,0.2047479131682853,0.1420608000392494,0.2311376108612368
29,hours.per.week,9,0.225515789367345,0.1315360648801707,0.2308568579968819
30,marital.status,0,0.1912032248325319,0.1354525173222429,0.1708655180597271
31,marital.status,1,0.2219573300468411,0.1040864852589026,0.1949586528666134
32,marital.status,2,0.2470047299269912,0.1437844339806623,0.2122877533751931
33,marital.status,3,0.307164685228769,0.1241329998204834,0.156235760425212
34,marital.status,4,0.2309699002916684,0.1788332321400538,0.2212095417171995
35,marital.status,5,0.1935568991712346,0.1180814962716203,0.1472506139955427
36,marital.status,6,0.2361013687871843,0.1408026538277954,0.2061425250917053
37,marital.status,7,0.2199532009080651,0.132361937809035,0.1839677036060459
38,marital.status,8,0.236334604938613,0.2226901931184587,0.2205972156501594
39,marital.status,9,0.2013571581073178,0.1170548108093058,0.1572956142456461
40,native.country,0,0.2272452806139289,0.1376482303431784,0.2179847883059316
41,native.country,1,0.2161496220265817,0.159481153913482,0.271844914801389
42,native.country,2,0.2257225116039614,0.1359933600476819,0.2626137726885399
43,native.country,3,0.1598691728892542,0.1257740166793718,0.2289761391261755
44,native.country,4,0.2203923925944849,0.154029060816807,0.2458796678527048
45,native.country,5,0.2231163426952047,0.1374696981610175,0.2871953757695545
46,native.country,6,0.1702791370516954,0.1022544359515904,0.225331434412312
47,native.country,7,0.1483572141517012,0.1055160926393876,0.2307433585869117
48,native.country,8,0.2373638623372811,0.1678979290778533,0.2318421515228814
49,native.country,9,0.203949983850209,0.1486822685968141,0.2784440269543984
50,occupation,0,0.1633705937257834,0.0618528093850248,0.1941402157852774
51,occupation,1,0.2060120092273298,0.0711819373315919,0.1579001964771548
52,occupation,2,0.1889436962822799,0.0579902384023966,0.1974336956325033
53,occupation,3,0.1682941421719445,0.0759185945371114,0.1921938085169515
54,occupation,4,0.1654175597955421,0.0677481479536497,0.1845656906733495
55,occupation,5,0.165077434592418,0.0588419294816414,0.174929776697762
56,occupation,6,0.1679583195098243,0.0626303332829449,0.1607684456973321
57,occupation,7,0.1580136354975749,0.0649277717097241,0.1723369729514526
58,occupation,8,0.1639628743070763,0.0497019357738031,0.1678890898298966
59,occupation,9,0.1719267494907357,0.0672120944968519,0.15107957251981
60,race,0,0.0389755660572198,0.0221147394326855,0.0225933030444067
61,race,1,0.0523205391790909,0.0216381624607146,0.0491265547491154
62,race,2,0.0656198270382344,0.0348852403079328,0.0546709768381265
63,race,3,0.0490088487476955,0.0430047531180862,0.0336068635908935
64,race,4,0.0447532332562071,0.0098384452509188,0.0383159638445352
65,race,5,0.0799432670368788,0.0208309779602109,0.0531805268507781
66,race,6,0.0595307658090846,0.0304696560375235,0.0411071624077122
67,race,7,0.0384387491789057,0.0355723810598269,0.0423219462222439
68,race,8,0.0443751985217722,0.0295663533831306,0.0405842615588968
69,race,9,0.048852831828004,0.0282825634629363,0.0335894267375998
70,relationship,0,0.2295444672776433,0.116303702411216,0.1351622739271544
71,relationship,1,0.2388588854010968,0.1243321059504522,0.1305601315765408
72,relationship,2,0.2632482345304996,0.1196920502047774,0.203642415693898
73,relationship,3,0.2437188215354615,0.1228645803948367,0.1906879421339843
74,relationship,4,0.2507123343073976,0.1319219105580613,0.1848037904921034
75,relationship,5,0.2244209170921169,0.1005500554999236,0.1528119984849736
76,relationship,6,0.2488198288195298,0.1179709316390104,0.210431221049276
77,relationship,7,0.2292295127435986,0.1326071834434855,0.1636160025827265
78,relationship,8,0.2576046131077372,0.1126073869948995,0.2058351287723749
79,relationship,9,0.2334423583259278,0.1420775183402446,0.136908292998614
80,sex,0,0.1859034824544081,0.0834321537368146,0.1120991366801093
81,sex,1,0.1684035884815212,0.1151421930544162,0.0421074839360224
82,sex,2,0.1892179140979263,0.0864676211341519,0.0697317929406289
83,sex,3,0.1936971147424963,0.1185487316902238,0.06495078011417
84,sex,4,0.1993196345557851,0.1095162383780992,0.0768436772438068
85,sex,5,0.1857204321848914,0.1000084276349542,0.0709413022789038
86,sex,6,0.2001540207522698,0.0950186446173799,0.09092563765708
87,sex,7,0.177455365947946,0.1089343053024386,0.0765170657979016
88,sex,8,0.1649894348965933,0.0975293114337677,0.0295453889957778
89,sex,9,0.1889036659678861,0.0864203653194478,0.104642905196607
90,workclass,0,0.2429938951808339,0.1610563101810029,0.1184502903486565
91,workclass,1,0.1367781887139372,0.0420484108794264,0.1248066660558281
92,workclass,2,0.1637254724695724,0.0635950724174273,0.1321502978749708
93,workclass,3,0.144771038671268,0.0309832765270169,0.1067672960599647
94,workclass,4,0.1510461849808084,0.0602156642322044,0.1307460833417975
95,workclass,5,0.16469127377968,0.0546982823162477,0.1272635809365875
96,workclass,6,0.1541841776161104,0.0522187587657863,0.1271617293816812
97,workclass,7,0.1589395354427863,0.0918619642584264,0.1341898317007691
98,workclass,8,0.1346567118453629,0.0480317052257657,0.0910498014682654
99,workclass,9,0.1570023578889444,0.059261296917807,0.1393627574652609
